	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
1153	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1154	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1155	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1156	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1157	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1158	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1159	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1160	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1161	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1162	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1163	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1164	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1165	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	2.91706	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	-0.572443	0
1166	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1167	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1168	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1169	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1170	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1171	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1172	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1173	-0.354555	-0.275152	-0.197483	2.98708	1.41233	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1174	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1175	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	1.08069	1.31571	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1176	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1177	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1178	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1179	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	1.31571	1.89495	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1180	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1181	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1182	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1183	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1184	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1185	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1186	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1187	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1188	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1189	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1190	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1191	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1192	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	1.89495	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1193	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	4.05701	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	-0.78147	0.769572	0.602317	1.74635	0
1194	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	4.05701	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1195	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1196	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1197	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1198	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1199	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1200	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1201	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	-1.5035	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	-1.29902	0.602317	1.74635	0
1202	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1203	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1204	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1205	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1206	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1207	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1208	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1209	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1210	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1211	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1212	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1213	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	1.08069	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1214	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
1215	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	1.08069	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	1.49142	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	0.602317	1.74635	0
