	f1	f2	f3	f4	f5	f6	f7	clase
676	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
677	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	9
678	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
679	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
680	0.55397	0.828042	0.586295	-1.38024	-0.836648	-2.2085	0.717382	9
681	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
682	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	0
683	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
684	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	0
685	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	8
686	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
687	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
688	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	9
689	-1.80335	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
690	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
691	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
692	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
693	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
694	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
695	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
696	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
697	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
698	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
699	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	-1.39256	0
700	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
701	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
702	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
703	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
704	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	6
705	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
706	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	8
707	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	0
708	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	0.717382	8
709	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	0
710	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	6
711	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
712	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
713	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
714	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	6
715	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
716	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
717	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
718	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
719	0.55397	0.828042	-1.70392	0.723786	1.19405	-2.2085	0.717382	6
720	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
721	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
722	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
723	0.55397	-1.20646	-1.70392	-1.38024	1.19405	0.452343	-1.39256	7
724	-1.80335	0.828042	-1.70392	-1.38024	1.19405	-2.2085	-1.39256	4
725	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
726	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
727	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
728	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	6
729	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
730	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
731	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	0
732	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
733	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
734	0.55397	0.828042	-1.70392	0.723786	-0.836648	-2.2085	0.717382	5
735	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
736	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
737	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
738	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
739	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
740	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
741	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	2
742	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
743	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	3
744	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	3
745	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
746	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
747	-1.80335	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	6
748	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
749	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
750	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
751	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
752	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
753	0.55397	-1.20646	-1.70392	0.723786	1.19405	0.452343	0.717382	3
754	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	0.717382	8
755	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
756	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
757	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
758	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
759	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
760	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
761	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
762	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	8
763	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
764	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	0
765	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
766	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
767	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
768	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
769	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
770	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	9
771	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	4
772	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
773	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
774	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
775	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
776	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
777	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
778	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
779	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	-1.39256	2
780	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
781	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	0.717382	2
782	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	-1.39256	2
783	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
784	0.55397	-1.20646	-1.70392	0.723786	1.19405	0.452343	0.717382	6
785	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
786	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
787	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
788	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	8
789	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	0.717382	3
790	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
791	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
792	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	8
793	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
794	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	0
795	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
796	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
797	-1.80335	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
798	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
799	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	6
800	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
801	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
802	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
803	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
804	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	3
805	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
806	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	8
807	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
808	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	0.717382	1
809	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	0.717382	3
810	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
811	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
812	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
813	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
814	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
815	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
816	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
817	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
818	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
819	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
820	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
821	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
822	-1.80335	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	1
823	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	3
824	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
825	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
826	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
827	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
828	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
829	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
830	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
831	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	-1.39256	6
832	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
833	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	5
834	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	9
835	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
836	-1.80335	0.828042	0.586295	0.723786	-0.836648	-2.2085	-1.39256	4
837	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
838	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
839	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	8
840	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
841	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	0.717382	0
842	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
843	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
844	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
845	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	5
846	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
847	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
848	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	9
849	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
850	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
851	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	4
852	-1.80335	-1.20646	-1.70392	0.723786	-0.836648	0.452343	-1.39256	3
853	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
854	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
855	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	3
856	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	5
857	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	0
858	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
859	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
860	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
861	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
862	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
863	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
864	-1.80335	0.828042	-1.70392	0.723786	1.19405	0.452343	-1.39256	4
865	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
866	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	0
867	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	4
868	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
869	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
870	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
871	-1.80335	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	6
872	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
873	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
874	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	7
875	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
876	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
877	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
878	0.55397	0.828042	-1.70392	0.723786	-0.836648	-2.2085	0.717382	5
879	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
880	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
881	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
882	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
883	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	3
884	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
885	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	7
886	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	8
887	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
888	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	9
889	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
890	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	3
891	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
892	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
893	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
894	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
895	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
896	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
897	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	-1.39256	0
898	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
899	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
900	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
901	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	4
902	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
903	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	0.717382	2
904	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
905	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
906	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
907	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
908	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
909	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
910	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
911	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
912	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
913	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
914	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	5
915	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
916	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
917	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
918	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
919	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
920	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
921	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	9
922	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
923	-1.80335	0.828042	0.586295	0.723786	-0.836648	-2.2085	-1.39256	4
924	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
925	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	4
926	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
927	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
928	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
929	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
930	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
931	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
932	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
933	-1.80335	-1.20646	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
934	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	2
935	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	7
936	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	9
937	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
938	0.55397	-1.20646	-1.70392	-1.38024	1.19405	-2.2085	0.717382	2
939	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
940	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	8
941	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	4
942	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
943	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
944	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
945	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
946	0.55397	-1.20646	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
947	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
948	-1.80335	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	4
949	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	9
950	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	0
951	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
952	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
953	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	3
954	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
955	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	5
956	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	9
957	0.55397	-1.20646	-1.70392	0.723786	1.19405	0.452343	0.717382	8
958	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	8
959	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
960	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
961	0.55397	0.828042	-1.70392	0.723786	1.19405	-2.2085	0.717382	6
962	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
963	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
964	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
965	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
966	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	6
967	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
968	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
969	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
970	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
971	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	-1.39256	8
972	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	0
973	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	3
974	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
975	-1.80335	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	2
976	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
977	-1.80335	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
978	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
979	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
980	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	5
981	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
982	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	3
983	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
984	0.55397	-1.20646	-1.70392	-1.38024	1.19405	-2.2085	0.717382	2
985	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
986	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
987	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
988	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
989	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	-1.39256	0
990	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
991	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	-1.39256	0
992	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
993	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
994	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
995	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
996	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
997	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
998	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	-1.39256	0
999	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
1000	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
