	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
2525	-0.583394	0.265913	-0.741858	-0.749102	0.130744	-0.0550424	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.657906	0.0663611	2.88883	3.81292	2.11026	0
2526	1.30764	0.265913	-0.741858	-1.81043	0.130744	-0.465059	1.14193	0.424709	0.723561	1.70772	-2.17239	-0.465492	-0.576766	-0.37721	1.45104	0.834454	0
2527	-0.205186	-0.870645	1.55536	1.37355	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.0102715	-0.911031	-0.704086	-0.255202	-0.407173	-0.320377	-0.441355	0
2528	-0.488842	1.40247	1.55536	-0.749102	0.130744	-0.340459	-0.875521	-2.35403	-1.49497	0.131518	-0.0701222	-0.719479	-0.255202	-0.407173	-0.320377	-0.441355	0
2529	-0.772497	0.265913	-0.741858	-0.749102	0.130744	-0.225163	-0.875521	0.424709	-1.49497	0.858996	-0.490576	-0.573244	0.387925	-0.407173	-0.320377	-0.441355	0
2530	0.64578	-0.870645	1.55536	1.37355	0.130744	2.22065	1.14193	0.424709	-1.49497	0.131518	2.03215	-0.534761	-0.576766	0.711472	1.45104	2.11026	0
2531	-0.772497	-0.870645	1.55536	1.37355	0.130744	-0.472701	1.14193	0.424709	0.723561	0.374011	0.770786	-0.811837	0.387925	-0.407173	-0.320377	-0.441355	0
2532	2.44226	0.834193	-0.741858	-1.81043	0.130744	-0.241444	1.14193	0.424709	-0.385703	-1.44469	-0.490576	-0.719479	-0.255202	-0.407173	-0.320377	-0.441355	0
2533	0.64578	-1.15478	0.406752	-0.749102	0.130744	-0.052052	-0.875521	0.424709	-0.385703	-1.56593	-1.75194	-0.842623	-0.576766	-0.407173	-0.320377	-0.441355	0
2534	1.49675	-0.870645	-0.741858	1.37355	0.130744	0.330054	1.14193	0.424709	0.723561	-0.595961	0.770786	-0.731023	-0.255202	-0.407173	-0.320377	-0.441355	0
2535	-0.961601	-0.586505	-0.741858	0.312224	0.130744	-0.464394	1.14193	0.424709	0.723561	0.616503	0.770786	-0.365437	0.709488	-0.407173	-0.320377	-0.441355	0
2536	-1.05615	-0.0182262	1.55536	1.37355	0.130744	2.02361	1.14193	0.424709	0.723561	-0.595961	0.770786	0.0193903	-0.255202	-0.407173	-0.320377	-0.441355	0
2537	1.40219	-0.302366	0.406752	0.312224	0.130744	-0.463065	1.14193	0.424709	0.723561	1.58647	-2.17239	-0.815686	-0.255202	1.87007	0.270094	2.11026	0
2538	-1.43436	0.265913	-0.741858	0.312224	0.130744	1.22717	-0.875521	0.424709	0.723561	0.73775	0.350332	-0.06912	0.0663611	-0.407173	-0.320377	-0.441355	0
2539	0.267573	-0.870645	-0.741858	-0.749102	0.130744	-1.05284	-0.875521	0.424709	-1.49497	0.495257	-0.0701222	-0.176872	-0.576766	-0.407173	-0.320377	-0.441355	0
2540	0.267573	1.11833	0.406752	-0.749102	0.130744	-0.468049	1.14193	0.424709	0.723561	-0.353468	2.03215	-0.373134	-0.576766	0.521702	0.270094	3.38607	1
2541	-0.961601	-0.870645	-0.741858	1.37355	0.130744	0.905538	-0.875521	0.424709	0.723561	0.616503	2.03215	0.200259	0.0663611	0.591617	4.99386	0.834454	1
2542	0.551228	0.550053	-0.741858	-1.81043	0.130744	-0.468049	-0.875521	0.424709	0.723561	-0.110975	-0.490576	-0.469341	-0.576766	-0.407173	-0.320377	-0.441355	0
2543	-1.05615	-1.72306	1.55536	-0.749102	0.130744	-0.437813	-0.875521	0.424709	0.723561	0.616503	2.03215	-0.727175	-0.576766	-0.407173	-0.320377	-0.441355	0
2544	-0.39429	-0.870645	-0.741858	1.37355	0.130744	-0.217853	1.14193	-2.35403	0.723561	-1.68718	-1.75194	-0.230748	-0.576766	-0.407173	-0.320377	-0.441355	0
2545	1.40219	-1.72306	0.406752	0.312224	0.130744	-0.472701	1.14193	-2.35403	0.723561	-0.717207	0.350332	1.06997	-0.576766	-0.407173	-0.320377	-0.441355	0
2546	0.173021	-0.870645	1.55536	-0.749102	0.130744	-0.548457	-0.875521	-2.35403	-1.49497	0.0102715	-0.490576	-0.546306	-0.255202	-0.407173	-0.320377	-0.441355	0
2547	0.078469	1.40247	-0.741858	-0.749102	0.130744	-0.30391	-0.875521	0.424709	-1.49497	1.70772	-0.490576	-0.746417	-0.576766	-0.407173	-0.320377	-0.441355	0
2548	1.7804	-0.870645	-0.741858	-0.749102	0.130744	-0.231808	-0.875521	0.424709	0.723561	-0.9597	0.350332	0.00784551	-0.576766	-0.407173	-0.320377	-0.441355	0
2549	-0.677946	0.265913	-0.741858	-1.81043	0.130744	-0.459078	-0.875521	0.424709	0.723561	-1.20219	-0.490576	-0.884954	1.99574	-0.407173	-0.320377	-0.441355	0
2550	-0.677946	-0.870645	1.55536	1.37355	0.130744	-0.411564	1.14193	0.424709	0.723561	0.73775	0.350332	-0.234596	0.387925	-0.407173	-0.320377	-0.441355	0
2551	-0.0160828	-0.870645	-0.741858	1.37355	0.130744	-0.389302	1.14193	-2.35403	-1.49497	-1.20219	-0.0701222	-0.688692	0.0663611	-0.407173	-0.320377	-0.441355	0
2552	-0.299738	-0.870645	0.406752	-0.749102	0.130744	-0.478349	1.14193	0.424709	0.723561	0.616503	2.03215	-0.973465	0.387925	-0.407173	-0.320377	-0.441355	0
2553	-1.71802	1.40247	-0.741858	-0.749102	0.130744	-0.479014	-0.875521	0.424709	-1.49497	0.495257	-0.0701222	-0.965768	2.3173	-0.407173	-0.320377	-0.441355	0
2554	-0.772497	-0.870645	-0.741858	1.37355	0.130744	-0.11917	-0.875521	0.424709	0.723561	-0.353468	-0.490576	1.14694	-0.576766	-0.407173	-0.320377	-0.441355	1
2555	-0.488842	0.265913	-0.741858	-0.749102	0.130744	-0.21453	-0.875521	0.424709	0.723561	-1.20219	-0.490576	-0.303865	0.0663611	-0.407173	-0.320377	-0.441355	0
2556	0.740332	-1.15478	-0.741858	1.37355	0.130744	-0.347436	1.14193	0.424709	0.723561	0.73775	-0.490576	-0.407768	-0.576766	0.192101	0.860565	2.11026	0
2557	-0.677946	-1.72306	0.406752	-0.749102	0.130744	-0.313545	-0.875521	0.424709	0.723561	-0.474714	-0.490576	0.966066	-0.576766	3.09858	2.63198	2.11026	1
2558	-0.110635	1.11833	0.406752	-0.749102	0.130744	-0.5973	-0.875521	0.424709	0.723561	-0.353468	-0.490576	-0.784899	0.709488	-0.407173	-0.320377	-0.441355	0
2559	2.91502	0.834193	-0.741858	0.312224	0.130744	-0.208217	1.14193	0.424709	0.723561	0.980243	-0.911031	-0.350044	-0.255202	-0.407173	-0.320377	-0.441355	0
2560	0.173021	1.11833	-0.741858	-0.749102	0.130744	-0.467052	-0.875521	0.424709	-1.49497	0.0102715	-0.490576	0.342646	0.387925	-0.407173	-0.320377	-0.441355	0
2561	0.267573	0.265913	-0.741858	-0.749102	0.130744	-0.116844	-0.875521	0.424709	0.723561	-0.595961	-0.490576	-0.465492	0.0663611	3.1685	0.270094	2.11026	0
2562	-0.583394	-1.72306	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.946527	0.709488	-0.407173	-0.320377	-0.441355	0
2563	0.456676	-1.72306	0.406752	-0.749102	0.130744	1.97876	1.14193	0.424709	0.723561	0.252764	2.03215	0.777501	-0.576766	-0.407173	-0.320377	-0.441355	0
2564	1.30764	-1.72306	-0.741858	-0.749102	0.130744	-0.185291	-0.875521	0.424709	0.723561	0.131518	-0.911031	-0.688692	-0.576766	1.11099	0.270094	2.11026	0
2565	0.834884	1.11833	0.406752	-0.749102	0.130744	-0.705619	-0.875521	-2.35403	0.723561	0.980243	0.350332	-0.446251	-0.576766	-0.407173	-0.320377	-0.441355	0
2566	-1.71802	0.265913	1.55536	-1.81043	0.130744	-0.201239	-0.875521	0.424709	0.723561	0.252764	-0.490576	-0.542458	-0.576766	-0.407173	-0.320377	-0.441355	0
2567	-0.677946	-0.0182262	-0.741858	-1.81043	0.130744	-0.0118479	1.14193	0.424709	0.723561	1.70772	-0.911031	-0.550154	-0.576766	-0.407173	-0.320377	-0.441355	0
2568	-0.110635	0.265913	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	-2.35403	-1.49497	1.58647	-0.490576	-0.0729683	0.0663611	-0.407173	-0.320377	-0.441355	0
2569	1.87495	0.834193	-0.741858	-0.749102	0.130744	0.496519	1.14193	0.424709	0.723561	-1.20219	1.61169	-0.188417	-0.576766	-0.407173	-0.320377	-0.441355	1
2570	1.11854	1.11833	-0.741858	-0.749102	0.130744	1.03612	-0.875521	0.424709	-1.49497	-0.110975	-0.490576	-0.284623	1.03105	-0.407173	-0.320377	-0.441355	0
2571	1.49675	1.11833	-0.741858	-0.749102	0.130744	-0.472701	1.14193	0.424709	-1.49497	-0.353468	-0.490576	-0.846472	-0.576766	-0.407173	-0.320377	-0.441355	0
2572	-1.24526	0.265913	-0.741858	-0.749102	0.130744	0.951723	1.14193	0.424709	0.723561	1.70772	-0.911031	-0.357741	-0.576766	-0.407173	-0.320377	-0.441355	0
2573	-1.52891	-1.72306	-0.741858	-0.749102	0.130744	-0.392292	-0.875521	0.424709	0.723561	1.70772	0.350332	-0.777203	2.96043	-0.407173	-0.320377	-0.441355	0
2574	-0.299738	0.265913	-0.741858	-0.749102	0.130744	-0.415883	-0.875521	-2.35403	-1.49497	0.495257	-0.490576	-0.353892	-0.576766	-0.407173	-0.320377	-0.441355	0
2575	-1.33981	1.40247	1.55536	-0.749102	0.130744	-0.386644	-0.875521	0.424709	-1.49497	0.858996	-0.490576	-0.71563	2.3173	-0.407173	-0.320377	-0.441355	0
2576	0.362124	0.265913	-0.741858	-0.749102	0.130744	-0.197917	-0.875521	0.424709	-1.49497	-0.110975	-0.490576	0.211804	0.709488	-0.407173	-0.320377	-0.441355	0
2577	-0.961601	1.40247	1.55536	-0.749102	0.130744	-0.316868	1.14193	-2.35403	0.723561	-1.68718	-1.75194	-0.588637	-0.576766	-0.407173	-0.320377	-0.441355	0
2578	-0.205186	0.265913	-0.741858	0.312224	0.130744	0.266923	-0.875521	0.424709	-1.49497	-1.20219	-0.490576	-0.407768	-0.576766	-0.407173	-0.320377	-0.441355	0
2579	0.078469	1.11833	-0.741858	-0.749102	0.130744	-0.472701	1.14193	0.424709	0.723561	1.58647	0.770786	-0.700237	2.96043	-0.407173	-0.320377	-0.441355	0
2580	0.456676	-0.870645	-0.741858	1.37355	0.130744	-0.31421	-0.875521	0.424709	-1.49497	0.495257	-0.490576	-0.523217	1.03105	-0.407173	-0.320377	-0.441355	0
2581	-0.488842	1.40247	-0.741858	-0.749102	0.130744	-0.458745	-0.875521	0.424709	-1.49497	-0.9597	-0.490576	-0.623272	0.387925	-0.407173	-0.320377	-0.441355	0
2582	-1.05615	-0.870645	1.55536	1.37355	0.130744	-0.215195	-0.875521	0.424709	-1.49497	0.0102715	-0.0701222	-0.53861	-0.255202	-0.407173	-0.320377	-0.441355	0
2583	-0.867049	0.265913	-0.741858	-0.749102	0.130744	-0.46971	-0.875521	0.424709	0.723561	0.131518	-0.911031	0.269528	-0.255202	-0.407173	-0.320377	-0.441355	0
2584	1.02399	1.11833	-0.741858	1.37355	0.130744	0.376903	1.14193	0.424709	0.723561	1.46523	-2.17239	-0.500127	0.709488	1.64035	0.860565	3.38607	1
2585	-0.961601	-0.870645	-0.741858	1.37355	0.130744	0.323076	1.14193	0.424709	0.723561	1.34398	-0.911031	-0.176872	-0.576766	-0.407173	-0.320377	-0.441355	0
2586	1.7804	-0.870645	-0.741858	0.312224	0.130744	1.15374	1.14193	0.424709	-1.49497	-0.838453	-0.0701222	0.188714	-0.576766	-0.407173	-0.320377	-0.441355	0
2587	-0.583394	0.265913	1.55536	-0.749102	0.130744	-0.347769	-0.875521	-2.35403	-1.49497	-1.20219	-0.490576	-0.219203	0.0663611	-0.407173	-0.320377	-0.441355	0
2588	-0.299738	-0.870645	-0.741858	1.37355	0.130744	-0.343449	-0.875521	0.424709	-1.49497	-1.20219	-0.490576	-0.00754759	-0.576766	-0.407173	-0.320377	-0.441355	0
2589	0.456676	-0.870645	0.406752	1.37355	0.130744	-0.428177	1.14193	0.424709	0.723561	0.374011	0.770786	-0.500127	-0.255202	-0.407173	-0.320377	-0.441355	0
2590	0.362124	-0.302366	0.406752	1.37355	0.130744	-0.0497262	-0.875521	-2.35403	-1.49497	-0.595961	-0.0701222	-0.257686	0.0663611	-0.407173	-0.320377	-0.441355	0
2591	1.68585	1.40247	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	0.424709	0.723561	-0.474714	-0.490576	-0.192265	0.0663611	-0.407173	-0.320377	-0.441355	0
2592	-0.677946	-0.870645	-0.741858	1.37355	0.130744	0.488212	-0.875521	-2.35403	0.723561	1.70772	0.350332	3.46745	1.35261	-0.407173	-0.320377	-0.441355	0
2593	-0.772497	1.11833	0.406752	-0.749102	0.130744	-0.472701	-0.875521	0.424709	0.723561	-1.08095	-0.490576	-0.334651	-0.255202	-0.407173	-0.320377	-0.441355	0
2594	0.456676	-0.870645	1.55536	-0.749102	0.130744	-0.374682	-0.875521	0.424709	-1.49497	0.858996	-0.490576	-0.473189	1.03105	-0.407173	-0.320377	-0.441355	0
2595	0.64578	-1.72306	-0.741858	-0.749102	0.130744	-0.375679	-0.875521	-2.35403	0.723561	1.58647	0.350332	-0.384679	1.03105	-0.407173	-0.320377	-0.441355	0
2596	-0.961601	1.40247	1.55536	-0.749102	0.130744	-0.444458	1.14193	0.424709	0.723561	0.0102715	0.350332	-0.434706	-0.576766	-0.407173	-0.320377	-0.441355	0
2597	-0.867049	1.11833	-0.741858	-0.749102	0.130744	-0.471372	1.14193	0.424709	0.723561	-1.44469	-1.75194	-0.457796	-0.255202	2.19967	2.04151	2.11026	0
2598	-0.583394	0.265913	0.406752	0.312224	0.130744	-0.667741	-0.875521	0.424709	-1.49497	1.22274	-0.490576	-0.588637	-0.576766	-0.407173	-0.320377	-0.441355	0
2599	-0.488842	0.265913	1.55536	0.312224	0.130744	-0.350759	1.14193	0.424709	0.723561	-1.68718	-1.75194	-0.18072	-0.576766	1.81014	0.270094	2.11026	0
2600	1.02399	-0.870645	-0.741858	1.37355	0.130744	-0.879394	-0.875521	0.424709	0.723561	-1.08095	-0.490576	-0.0421821	0.387925	-0.407173	-0.320377	-0.441355	0
2601	0.362124	-0.870645	0.406752	1.37355	0.130744	-0.154058	1.14193	0.424709	-1.49497	0.252764	-0.0701222	-0.731023	-0.576766	-0.407173	-0.320377	-0.441355	0
2602	-0.677946	-0.870645	-0.741858	1.37355	0.130744	-0.472701	1.14193	0.424709	0.723561	0.495257	0.770786	-0.00369932	-0.255202	-0.407173	-0.320377	-0.441355	0
2603	-1.52891	0.265913	-0.741858	0.312224	-7.64682	-0.668405	-0.875521	0.424709	-1.49497	-1.56593	-0.0701222	-0.119148	-0.576766	-0.407173	-0.320377	-0.441355	0
2604	-1.43436	-0.870645	1.55536	1.37355	0.130744	-0.475359	1.14193	0.424709	0.723561	-0.353468	0.770786	0.531211	-0.255202	-0.407173	-0.320377	-0.441355	0
2605	1.49675	-0.870645	-0.741858	-1.81043	0.130744	-0.472701	1.14193	0.424709	0.723561	1.70772	1.19124	1.23545	-0.576766	-0.407173	-0.320377	-0.441355	0
2606	0.64578	-0.870645	-0.741858	0.312224	0.130744	-0.390631	-0.875521	-2.35403	-1.49497	-0.232221	-0.490576	-0.457796	-0.576766	-0.407173	-0.320377	-0.441355	0
2607	0.64578	1.11833	-0.741858	-1.81043	0.130744	1.36905	1.14193	0.424709	-1.49497	0.0102715	-0.0701222	-0.465492	0.709488	-0.407173	-0.320377	-0.441355	0
2608	-0.867049	0.265913	-0.741858	0.312224	0.130744	-0.259386	1.14193	-2.35403	0.723561	-0.9597	0.350332	1.0007	-0.576766	-0.407173	-0.320377	-0.441355	0
2609	1.5913	0.834193	-0.741858	-0.749102	0.130744	-0.469046	1.14193	0.424709	0.723561	-0.595961	0.770786	0.0232386	-0.576766	-0.407173	-0.320377	-0.441355	0
2610	1.49675	-0.870645	-0.741858	0.312224	0.130744	-0.547793	-0.875521	0.424709	-1.49497	-1.44469	-0.0701222	0.0309352	-0.576766	-0.407173	-0.320377	-0.441355	0
2611	-0.961601	-0.302366	-0.741858	1.37355	0.130744	1.25209	1.14193	0.424709	0.723561	0.495257	2.03215	-0.296168	-0.255202	-0.407173	-0.320377	-0.441355	0
2612	-0.772497	0.265913	1.55536	-0.749102	0.130744	-0.579026	1.14193	0.424709	0.723561	0.252764	-0.490576	0.0155421	-0.255202	-0.407173	-0.320377	-0.441355	0
2613	1.11854	-0.302366	-0.741858	1.37355	0.130744	0.287856	-0.875521	-2.35403	0.723561	0.131518	2.03215	-0.311561	-0.576766	-0.407173	-0.320377	-0.441355	0
2614	-0.488842	-1.72306	-0.741858	-0.749102	0.130744	-0.231808	-0.875521	0.424709	0.723561	1.34398	-1.75194	-0.542458	0.0663611	0.591617	4.40339	2.11026	0
2615	-0.867049	1.11833	1.55536	1.37355	0.130744	-0.238453	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.93883	0.387925	-0.407173	-0.320377	-0.441355	0
2616	0.362124	0.265913	-0.741858	-0.749102	0.130744	-0.214862	-0.875521	0.424709	0.723561	-1.20219	-1.75194	-0.122996	0.387925	2.12975	0.270094	2.11026	0
2617	-0.583394	-1.15478	-0.741858	1.37355	0.130744	-0.201572	-0.875521	0.424709	0.723561	0.374011	2.03215	1.08921	1.35261	-0.407173	-0.320377	-0.441355	0
2618	-0.0160828	1.40247	-0.741858	-0.749102	0.130744	-0.415883	1.14193	0.424709	0.723561	0.616503	0.350332	-0.742568	1.99574	-0.407173	-0.320377	-0.441355	0
2619	1.21309	1.40247	-0.741858	-0.749102	0.130744	-0.202901	1.14193	0.424709	0.723561	1.82897	0.350332	-0.580941	1.03105	-0.407173	-0.320377	-0.441355	0
2620	0.740332	1.40247	-0.741858	-0.749102	0.130744	-0.199246	1.14193	0.424709	0.723561	-0.9597	0.770786	1.98586	0.387925	-0.407173	-0.320377	-0.441355	1
2621	-1.24526	1.11833	1.55536	-0.749102	0.130744	0.0100817	-0.875521	0.424709	0.723561	-0.474714	-0.490576	-0.06912	-0.576766	3.02867	0.270094	0.834454	0
2622	-1.62346	0.265913	1.55536	-1.81043	0.130744	-0.329494	-0.875521	0.424709	-1.49497	-1.56593	-0.0701222	-0.600182	2.96043	-0.407173	-0.320377	-0.441355	0
2623	-1.05615	-1.72306	1.55536	-0.749102	0.130744	-0.137444	-0.875521	0.424709	0.723561	1.58647	-2.17239	-0.0421821	-0.576766	-0.407173	-0.320377	-0.441355	0
2624	-0.867049	0.550053	-0.741858	0.312224	0.130744	-0.377673	-0.875521	0.424709	0.723561	-1.20219	0.770786	-0.342348	-0.576766	-0.407173	-0.320377	-0.441355	0
2625	1.11854	-0.302366	-0.741858	1.37355	0.130744	6.96009	-0.875521	0.424709	-1.49497	-0.110975	-0.490576	-0.607879	-0.576766	-0.407173	-0.320377	-0.441355	0
2626	0.078469	0.265913	-0.741858	0.312224	0.130744	0.228713	-0.875521	0.424709	0.723561	-1.08095	-0.490576	-0.684844	-0.255202	-0.407173	-0.320377	-0.441355	0
2627	0.64578	0.265913	-0.741858	0.312224	0.130744	1.31024	-0.875521	0.424709	-1.49497	0.616503	-0.490576	-0.0614235	0.0663611	-0.407173	-0.320377	-0.441355	0
2628	-0.772497	1.11833	-0.741858	-0.749102	0.130744	-0.412561	-0.875521	-2.35403	-0.385703	1.46523	0.350332	0.00399724	-0.255202	-0.407173	-0.320377	-0.441355	0
2629	-0.961601	0.265913	0.406752	-0.749102	0.130744	-0.622885	-0.875521	0.424709	-1.49497	1.22274	-0.490576	-0.31541	0.709488	-0.407173	-0.320377	-0.441355	0
2630	1.40219	-1.15478	0.406752	0.312224	0.130744	0.11541	1.14193	0.424709	0.723561	-1.32344	-1.75194	2.50922	0.0663611	-0.407173	-0.320377	-0.441355	0
2631	1.5913	0.834193	-0.741858	0.312224	0.130744	-0.472701	1.14193	0.424709	0.723561	-1.44469	0.770786	0.931432	-0.576766	-0.407173	-0.320377	-0.441355	0
2632	-0.39429	-1.72306	1.55536	-0.749102	0.130744	-0.571051	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.704086	-0.576766	-0.407173	-0.320377	-0.441355	0
2633	1.68585	-0.870645	-0.741858	0.312224	0.130744	0.310782	-0.875521	0.424709	0.723561	0.131518	-0.911031	-0.900348	-0.576766	-0.407173	-0.320377	-0.441355	0
2634	0.834884	-0.870645	1.55536	1.37355	0.130744	-0.0739816	1.14193	0.424709	0.723561	-0.232221	0.770786	2.46305	0.0663611	-0.407173	-0.320377	-0.441355	1
2635	-0.205186	-0.586505	1.55536	0.312224	0.130744	-0.436484	-0.875521	0.424709	-1.49497	-1.20219	-0.490576	1.67415	0.0663611	-0.407173	-0.320377	-0.441355	0
2636	-1.05615	1.11833	-0.741858	-0.749102	0.130744	-0.268025	-0.875521	0.424709	0.723561	-1.20219	-0.490576	-0.942679	-0.576766	-0.407173	-0.320377	-0.441355	0
2637	0.551228	1.40247	0.406752	-0.749102	0.130744	1.1574	-0.875521	0.424709	-1.49497	-0.232221	-0.490576	0.481183	-0.576766	-0.407173	-0.320377	-0.441355	0
2638	0.267573	0.550053	-0.741858	-0.749102	0.130744	-0.368701	1.14193	0.424709	0.723561	-1.20219	0.770786	-0.20381	0.387925	-0.407173	-0.320377	-0.441355	0
2639	-0.299738	0.265913	-0.741858	0.312224	0.130744	-0.376344	-0.875521	0.424709	0.723561	0.0102715	-0.911031	0.0732662	-0.576766	-0.407173	-0.320377	-0.441355	0
2640	0.834884	-0.870645	-0.741858	1.37355	0.130744	-0.060691	1.14193	0.424709	0.723561	-0.474714	0.770786	0.808287	-0.255202	-0.407173	-0.320377	-0.441355	0
2641	-1.33981	-1.72306	1.55536	1.37355	0.130744	0.74738	-0.875521	0.424709	0.723561	-0.110975	-0.490576	-0.411617	-0.255202	3.10857	2.63198	2.11026	0
2642	3.00958	0.834193	-0.741858	-0.749102	0.130744	-0.466388	1.14193	0.424709	0.723561	-1.32344	2.03215	0.942977	-0.255202	-0.407173	-0.320377	-0.441355	0
2643	0.456676	0.265913	-0.741858	0.312224	0.130744	-0.425187	-0.875521	0.424709	-1.49497	-1.08095	-0.490576	0.0578731	-0.576766	-0.407173	-0.320377	-0.441355	0
2644	1.40219	0.834193	0.406752	-0.749102	0.130744	-0.40226	1.14193	-2.35403	-0.385703	0.131518	0.350332	-0.911892	-0.576766	-0.407173	-0.320377	-0.441355	0
2645	-0.488842	-0.870645	-0.741858	1.37355	0.130744	-0.46971	1.14193	0.424709	0.723561	-0.595961	0.770786	0.469639	0.387925	-0.407173	-0.320377	-0.441355	1
2646	-0.772497	0.265913	-0.741858	0.312224	0.130744	0.548685	1.14193	0.424709	0.723561	0.252764	2.03215	1.59718	-0.576766	-0.407173	-0.320377	-0.441355	0
2647	-0.110635	-0.870645	-0.741858	1.37355	0.130744	0.103448	-0.875521	0.424709	-1.49497	-1.68718	-0.0701222	-0.365437	-0.576766	-0.407173	-0.320377	-0.441355	0
2648	1.02399	-0.870645	-0.741858	1.37355	0.130744	-0.281648	1.14193	0.424709	-1.49497	-1.56593	-0.0701222	0.196411	-0.576766	-0.407173	-0.320377	-0.441355	0
2649	0.929435	0.265913	-0.741858	-0.749102	0.130744	-0.340791	-0.875521	0.424709	0.723561	0.495257	0.770786	0.111749	-0.255202	-0.407173	-0.320377	-0.441355	0
2650	-0.772497	0.265913	-0.741858	-0.749102	0.130744	-0.26005	-0.875521	0.424709	0.723561	-1.56593	-1.75194	0.673597	0.0663611	-0.407173	-0.320377	-0.441355	0
2651	1.21309	1.40247	-0.741858	-0.749102	0.130744	-0.420203	-0.875521	0.424709	-1.49497	0.374011	-0.490576	-0.253837	-0.576766	-0.407173	-0.320377	-0.441355	0
2652	0.267573	-0.870645	-0.741858	-0.749102	0.130744	0.518781	-0.875521	0.424709	-1.49497	-0.110975	-0.490576	1.94738	-0.255202	-0.407173	-0.320377	-0.441355	0
2653	0.834884	-0.302366	-0.741858	-0.749102	0.130744	-0.13678	-0.875521	0.424709	-0.385703	1.70772	0.350332	0.292618	-0.255202	-0.407173	-0.320377	-0.441355	0
2654	0.362124	0.265913	1.55536	-0.749102	0.130744	-0.472701	-0.875521	0.424709	0.723561	1.22274	-0.911031	4.64887	-0.576766	1.52049	2.04151	2.11026	1
2655	-0.488842	-0.870645	-0.741858	1.37355	0.130744	-0.0962434	-0.875521	0.424709	0.723561	-1.44469	0.770786	0.111749	-0.576766	1.41062	0.860565	0.834454	1
2656	0.078469	1.11833	-0.741858	-0.749102	0.130744	1.17035	-0.875521	0.424709	0.723561	-1.68718	-1.33148	0.181018	-0.255202	-0.407173	-0.320377	-0.441355	1
2657	-0.39429	1.11833	-0.741858	-0.749102	0.130744	-0.236127	-0.875521	0.424709	0.723561	0.252764	2.03215	0.104052	-0.255202	-0.407173	-0.320377	-0.441355	0
2658	-1.24526	1.40247	1.55536	-0.749102	0.130744	-0.614578	-0.875521	-2.35403	-1.49497	0.616503	-0.490576	2.69779	-0.255202	-0.407173	-0.320377	-0.441355	0
2659	1.40219	-1.72306	-0.741858	-0.749102	0.130744	0.240342	1.14193	-2.35403	-1.49497	-0.838453	-0.0701222	1.27008	-0.576766	-0.407173	-0.320377	-0.441355	0
2660	1.68585	-1.72306	-0.741858	-0.749102	0.130744	-0.442132	-0.875521	0.424709	0.723561	-0.474714	-0.490576	-0.480886	-0.255202	3.09858	0.270094	2.11026	0
2661	-0.867049	-1.15478	-0.741858	-0.749102	0.130744	-0.469378	-0.875521	0.424709	-1.49497	-1.20219	-0.490576	0.91219	0.387925	-0.407173	-0.320377	-0.441355	0
2662	1.49675	0.834193	-0.741858	0.312224	0.130744	-0.0613555	-0.875521	0.424709	0.723561	-0.110975	0.350332	0.0386317	-0.576766	-0.407173	-0.320377	-0.441355	0
2663	0.740332	-1.72306	1.55536	-0.749102	0.130744	-0.146748	-0.875521	0.424709	-0.385703	0.616503	2.03215	-0.977313	0.0663611	-0.407173	-0.320377	-0.441355	0
2664	1.40219	-0.302366	-0.741858	-1.81043	0.130744	-0.281648	1.14193	0.424709	-1.49497	0.495257	-0.0701222	-0.946527	-0.255202	-0.407173	-0.320377	-0.441355	0
2665	0.64578	-1.72306	0.406752	-1.81043	0.130744	-0.495959	1.14193	0.424709	0.723561	-0.232221	-0.490576	-0.0806648	-0.576766	-0.407173	-0.320377	-0.441355	0
2666	-1.33981	-0.0182262	1.55536	1.37355	0.130744	0.767648	-0.875521	0.424709	0.723561	0.73775	-0.490576	-0.253837	-0.576766	0.581629	3.22245	3.38607	1
2667	-0.961601	-0.870645	1.55536	1.37355	0.130744	-0.28198	-0.875521	0.424709	0.723561	0.0102715	0.350332	0.561997	-0.255202	-0.407173	-0.320377	-0.441355	0
2668	-1.24526	0.265913	1.55536	-0.749102	0.130744	-0.458413	1.14193	0.424709	-1.49497	0.374011	-0.490576	-0.284623	-0.576766	-0.407173	-0.320377	-0.441355	0
2669	-0.488842	-0.870645	-0.741858	1.37355	0.130744	-0.330491	1.14193	0.424709	-1.49497	1.46523	-0.490576	-0.550154	-0.576766	-0.407173	-0.320377	-0.441355	0
2670	1.5913	-0.586505	-0.741858	0.312224	0.130744	-0.472701	-0.875521	0.424709	-0.385703	-0.838453	0.350332	-0.446251	-0.576766	-0.407173	-0.320377	-0.441355	0
2671	0.456676	-1.72306	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	-2.35403	0.723561	0.495257	-0.911031	-0.0960579	-0.255202	2.18968	0.860565	2.11026	0
