	f1	f2	f3	f4	f5	f6	f7	f8	clase
590	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	1.24324	-0.523869	2
591	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	1.24324	-0.523869	2
592	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	1.24324	-0.523869	1
593	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	1.24324	-0.523869	2
594	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.24324	-0.523869	2
595	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.24324	-0.523869	2
596	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	1.24324	-0.523869	2
597	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	1.24324	-0.523869	2
598	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	1.24324	-0.523869	2
599	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	1.24324	-0.523869	2
600	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	1.24324	-0.523869	2
601	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	1.24324	-0.523869	0
602	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	1.24324	-0.523869	0
603	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	1.24324	-0.523869	0
604	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	1.24324	-0.523869	0
605	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	1.24324	-0.523869	0
606	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	1.24324	-0.523869	0
607	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	1.24324	-0.523869	0
608	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	1.24324	-0.523869	0
609	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	1.24324	-0.523869	0
610	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	1.24324	-0.523869	0
611	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	1.24324	-0.523869	0
612	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	1.24324	-0.523869	0
613	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	1.24324	-0.523869	0
614	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	1.24324	-0.523869	0
615	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	1.24324	-0.523869	0
616	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	1.24324	-0.523869	0
617	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	1.24324	-0.523869	1
618	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	1.24324	-0.523869	1
619	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	1.24324	-0.523869	1
620	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	1.24324	-0.523869	1
621	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	1.24324	-0.523869	0
622	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	1.24324	-0.523869	1
623	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	1.24324	-0.523869	1
624	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	1.24324	-0.523869	1
625	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	1.24324	0.120893	2
626	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	1.24324	0.120893	2
627	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	1.24324	0.120893	2
628	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	1.24324	0.120893	2
629	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	1.24324	0.120893	2
630	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	1.24324	0.120893	2
631	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	1.24324	0.120893	2
632	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	1.24324	0.120893	2
633	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	1.24324	0.120893	2
634	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.24324	0.120893	2
635	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.24324	0.120893	2
636	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	1.24324	0.120893	2
637	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	1.24324	0.120893	2
638	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	1.24324	0.120893	2
639	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	1.24324	0.120893	2
640	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	1.24324	0.120893	2
641	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	1.24324	0.120893	2
642	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.24324	0.120893	2
643	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.24324	0.120893	2
644	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	1.24324	0.120893	2
645	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	1.24324	0.120893	2
646	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	1.24324	0.120893	2
647	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	1.24324	0.120893	2
648	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	1.24324	0.120893	2
649	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	1.24324	0.120893	0
650	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	1.24324	0.120893	0
651	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	1.24324	0.120893	0
652	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	1.24324	0.120893	0
653	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	1.24324	0.120893	0
654	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	1.24324	0.120893	0
655	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	1.24324	0.120893	0
656	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	1.24324	0.120893	0
657	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	1.24324	0.120893	0
658	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	1.24324	0.120893	0
659	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	1.24324	0.120893	0
660	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	1.24324	0.120893	0
661	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	1.24324	0.120893	0
662	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	1.24324	0.120893	0
663	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	1.24324	0.120893	0
664	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	1.24324	0.120893	0
665	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	1.24324	0.120893	1
666	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	1.24324	0.120893	1
667	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	1.24324	0.120893	1
668	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	1.24324	0.120893	1
669	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	1.24324	0.120893	0
670	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	1.24324	0.120893	0
671	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	1.24324	0.120893	0
672	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	1.24324	0.120893	0
673	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	1.24324	0.765655	2
674	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	1.24324	0.765655	2
675	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	1.24324	0.765655	2
676	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	1.24324	0.765655	2
677	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	1.24324	0.765655	2
678	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	1.24324	0.765655	2
679	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	1.24324	0.765655	2
680	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	1.24324	0.765655	2
681	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	1.24324	0.765655	2
682	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.24324	0.765655	2
683	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.24324	0.765655	2
684	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	1.24324	0.765655	2
685	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	1.24324	0.765655	2
686	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	1.24324	0.765655	1
687	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	1.24324	0.765655	2
688	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	1.24324	0.765655	2
689	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	1.24324	0.765655	2
690	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.24324	0.765655	2
691	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.24324	0.765655	2
692	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	1.24324	0.765655	2
693	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	1.24324	0.765655	2
694	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	1.24324	0.765655	2
695	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	1.24324	0.765655	2
696	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	1.24324	0.765655	2
697	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	1.24324	0.765655	0
698	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	1.24324	0.765655	0
699	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	1.24324	0.765655	0
700	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	1.24324	0.765655	0
701	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	1.24324	0.765655	0
702	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	1.24324	0.765655	0
703	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	1.24324	0.765655	0
704	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	1.24324	0.765655	0
705	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	1.24324	0.765655	0
706	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	1.24324	0.765655	0
707	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	1.24324	0.765655	0
708	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	1.24324	0.765655	0
709	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	1.24324	0.765655	0
710	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	1.24324	0.765655	0
711	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	1.24324	0.765655	0
712	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	1.24324	0.765655	0
713	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	1.24324	0.765655	1
714	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	1.24324	0.765655	1
715	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	1.24324	0.765655	1
716	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	1.24324	0.765655	1
717	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	1.24324	0.765655	0
718	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	1.24324	0.765655	0
719	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	1.24324	0.765655	0
720	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	1.24324	0.765655	0
721	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	1.24324	1.41042	2
722	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	1.24324	1.41042	2
723	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	1.24324	1.41042	2
724	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	1.24324	1.41042	2
725	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	1.24324	1.41042	2
726	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	1.24324	1.41042	2
727	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	1.24324	1.41042	2
728	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	1.24324	1.41042	2
729	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	1.24324	1.41042	2
730	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.24324	1.41042	2
731	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.24324	1.41042	2
732	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	1.24324	1.41042	2
733	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	1.24324	1.41042	2
734	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	1.24324	1.41042	2
735	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	1.24324	1.41042	2
736	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	1.24324	1.41042	2
737	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	1.24324	1.41042	2
738	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.24324	1.41042	2
739	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.24324	1.41042	2
740	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	1.24324	1.41042	2
741	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	1.24324	1.41042	2
742	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	1.24324	1.41042	2
743	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	1.24324	1.41042	2
744	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	1.24324	1.41042	2
745	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	1.24324	1.41042	0
746	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	1.24324	1.41042	0
747	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	1.24324	1.41042	0
748	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	1.24324	1.41042	0
749	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	1.24324	1.41042	0
750	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	1.24324	1.41042	0
751	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	1.24324	1.41042	0
752	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	1.24324	1.41042	0
753	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	1.24324	1.41042	0
754	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	1.24324	1.41042	0
755	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	1.24324	1.41042	0
756	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	1.24324	1.41042	0
757	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	1.24324	1.41042	0
758	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	1.24324	1.41042	0
759	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	1.24324	1.41042	0
760	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	1.24324	1.41042	0
761	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	1.24324	1.41042	1
762	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	1.24324	1.41042	1
763	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	1.24324	1.41042	1
764	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	1.24324	1.41042	1
765	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	1.24324	1.41042	0
766	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	1.24324	1.41042	0
767	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	1.24324	1.41042	0
768	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	1.24324	1.41042	0
