	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	clase
264	-0.568159	-1.59837	-0.766486	-0.924376	-0.468273	-0.340644	-1.28859	1.54466	-1.38216	-1.37774	-1.32586	-1.14839	-1.92658	-1.13025	-0.483306	0.716665	1.63327	1.52815	3
265	1.13201	0.670727	1.13568	0.748655	-0.214731	0.311358	0.486111	-0.759619	0.546752	0.826775	0.426016	0.441946	0.101292	-1.39738	1.34658	-0.514967	1.47103	1.66258	2
266	-1.66112	0.0224151	-0.70308	-1.22313	-0.721814	-0.340644	-0.5366	0.520535	-0.610593	-0.0688097	-0.561407	-0.582432	0.0398412	0.873227	-0.686626	0.380766	-1.28694	-1.16045	0
267	-0.932481	-0.463819	-1.08351	-1.58164	-1.10213	-0.557978	-0.50652	0.520535	-0.610593	-0.482157	-0.433998	-0.593751	-0.0830599	1.67462	-0.279986	-0.962833	-1.61141	-1.69818	0
268	0.767689	0.184493	-0.0690264	0.539526	-0.0879604	0.0940239	-0.0854037	-0.119542	-0.224811	0.413428	0.0119352	-0.140987	0.00911589	-1.26382	1.34658	-0.403	1.47103	1.52815	2
269	-0.932481	-0.950053	-1.40054	-0.864625	-0.214731	-0.340644	-1.49915	1.80069	-1.38216	-0.964395	-1.54883	-1.28987	-1.03554	-1.53095	0.126654	-0.514967	1.7955	1.52815	3
270	-1.2968	-1.27421	-1.27373	-1.67127	-1.10213	-0.557978	-1.40891	1.80069	-1.38216	-1.30885	-1.45327	-1.25592	-1.2199	0.873227	-1.29659	-0.626933	-1.28694	-1.42932	3
271	-1.41824	0.0224151	-0.893296	-0.56587	0.926206	-0.775311	-0.626839	0.520535	-0.610593	-0.275483	-0.625112	-0.667325	0.285643	1.00679	-0.279986	-1.4107	-1.28694	-1.56375	0
272	-0.0823959	0.346571	0.374811	0.927908	0.545894	-0.340644	0.125154	-0.375572	0.16097	0.206755	0.266754	0.0684163	0.930874	-0.863122	-1.29659	-1.0748	0.984333	0.856	2
273	-0.325277	-0.301741	0.374811	-0.356741	-0.0879604	0.0940239	-0.596759	0.520535	-0.610593	0.620102	-0.752522	-0.644687	-1.06627	-1.13025	-1.09327	1.50043	1.3088	1.52815	3
274	0.281926	0.0224151	-0.132432	-0.207363	0.165581	0.0940239	-0.686998	0.648551	-0.610593	8.14316e-05	-0.879931	-0.701282	-0.421038	-1.13025	-0.279986	-0.291034	1.63327	1.52815	3
275	1.61777	1.96735	1.51611	0.300521	-1.35567	-0.12331	2.65185	-1.91176	2.86144	1.65347	2.75124	2.90951	1.76046	1.40749	-0.889946	0.828632	-1.28694	-1.56375	0
276	-0.81104	-0.139663	-0.766486	0.300521	1.68683	-0.557978	-0.686998	0.520535	-0.610593	-0.482157	-0.688817	-0.644687	0.101292	-0.462426	-0.0766656	-1.29873	0.822099	0.72157	0
277	-1.2968	0.184493	-0.576269	-0.954252	-0.341502	-0.557978	-0.626839	0.520535	-0.610593	-0.137701	-0.688817	-0.639027	0.254918	0.338965	0.329975	-1.4107	-0.638004	-0.622733	0
278	-0.932481	-0.625897	-1.02011	-1.19326	-0.848585	-0.340644	-1.01788	1.16061	-0.996375	-0.826612	-1.1029	-0.984259	-0.298137	0.2054	-0.686626	-0.962833	-1.44917	-1.16045	1
279	1.86065	1.48112	1.70632	1.6748	0.799435	0.528691	1.35842	-1.27168	1.31832	1.4468	1.19047	1.3305	1.14595	-0.595992	0.939935	2.17223	0.0109306	0.856	2
280	0.0390448	-1.27421	-0.576269	0.50965	1.17975	-0.340644	-0.44636	0.136489	-0.610593	-1.44663	-0.561407	-0.440943	-1.31207	-0.729557	-0.889946	-0.514967	1.3088	1.39372	0
281	0.767689	-0.139663	0.691838	0.718779	0.0388104	-0.12331	0.516191	-0.759619	0.546752	-0.0688097	0.426016	0.458925	-0.728291	-0.863122	-1.29659	-1.18677	0.659865	0.318279	1
282	-1.41824	-0.301741	-0.576269	-0.446368	0.419123	-0.340644	-0.5366	0.39252	-0.610593	-0.344374	-0.338441	-0.559793	-0.451763	0.472531	-0.279986	-0.179067	-0.638004	-0.891594	0
283	-0.932481	0.184493	-0.576269	-1.31276	-0.595044	-0.557978	-0.5366	0.520535	-0.610593	-0.0688097	-0.59326	-0.59941	0.408545	1.27392	0.533295	-0.179067	-1.44917	-1.56375	0
284	2.71074	1.31904	1.76973	1.85405	0.672665	0.746025	1.44866	-1.27168	1.31832	1.17123	1.34973	1.42671	1.4532	-0.729557	1.95654	1.72436	0.497632	1.39372	2
285	-0.568159	0.184493	-0.322648	-1.31276	-1.2289	0.311358	-0.386201	0.39252	-0.224811	0.826775	-0.561407	-0.503198	0.0705665	0.739661	0.126654	0.492732	-0.962471	-0.622733	3
286	-0.568159	0.508649	0.184595	0.599277	0.292352	-0.12331	0.00483551	-0.247557	-0.224811	0.344537	-0.0199171	-0.0730724	0.469995	-1.13025	1.95654	-0.850866	0.984333	0.72157	2
287	-1.2968	-0.625897	-0.766486	-0.416492	0.419123	-0.340644	-0.747158	0.648551	-0.610593	-0.482157	-0.656965	-0.740899	-0.851192	-0.195296	-0.483306	-0.0671005	-0.151303	-0.0850121	0
288	-0.689599	-0.301741	0.12119	-0.984128	-0.848585	0.528691	-0.44636	0.39252	-0.610593	0.137864	-0.46585	-0.508857	-0.328862	0.0718348	-0.0766656	-1.18677	-0.638004	0.0494182	3
289	0.281926	0.346571	1.32589	1.37604	0.926206	0.311358	0.937307	-1.01565	0.932534	-0.0688097	0.999359	0.89471	0.777248	0.0718348	-0.0766656	-0.7389	-0.313537	-0.219442	1
290	-0.689599	-1.27421	-1.59076	-1.10363	0.0388104	-0.557978	-1.01788	1.16061	-0.996375	-1.58442	-1.19845	-0.989919	-0.943368	1.40749	1.95654	0.380766	-1.44917	-1.56375	2
291	0.524807	-1.11213	-1.02011	-1.16338	-0.848585	-0.340644	-1.16827	1.28863	-0.996375	-0.68883	-0.911784	-1.06915	-1.5886	-0.462426	-0.686626	-0.0671005	0.335398	-0.219442	3
292	-0.568159	0.0224151	-0.0690264	2.30218	5.10964	7.48337	-0.416281	0.39252	-0.224811	0.826775	0.362311	-0.525836	0.0705665	2.34245	0.533295	0.492732	-0.962471	-0.488303	3
293	-0.81104	-0.463819	-0.386053	-0.29699	0.419123	-0.775311	-0.416281	0.136489	-0.610593	-0.68883	-0.147327	-0.440943	-0.543939	0.472531	-0.0766656	-0.0671005	0.0109306	-0.353873	0
294	-0.0823959	-1.43629	-1.21032	-0.894501	-0.595044	-0.12331	-1.10811	1.16061	-0.996375	-0.826612	-0.975488	-1.01822	-1.65005	-0.729557	-0.686626	1.6124	0.659865	0.72157	3
295	1.86065	1.6432	1.26249	0.00176569	-1.35567	-0.557978	2.17058	-1.78374	2.08988	1.17123	2.43272	2.43411	2.22134	1.54105	0.736615	-0.179067	-0.800238	-1.69818	0
296	-0.446718	-1.11213	-0.449459	-0.147612	0.292352	-0.340644	-0.5366	0.264505	-0.610593	-1.17107	-0.656965	-0.537155	-1.09699	-0.863122	-1.29659	-1.4107	0.984333	1.12486	0
297	0.524807	1.15696	0.248	1.13704	0.926206	-0.775311	0.696669	-1.01565	0.546752	0.895666	0.74454	0.736243	1.42248	0.338965	-0.483306	-0.7389	0.822099	-0.0850121	0
298	-1.41824	-1.27421	-1.02011	-1.28288	-0.975356	-0.340644	-1.10811	1.41664	-0.996375	-1.44663	-1.29401	-1.06349	-1.00482	-0.0617305	2.15986	-0.626933	-0.962471	-1.16045	2
299	-0.325277	-0.787975	1.00887	0.688903	0.292352	0.0940239	0.245473	-0.375572	0.16097	-0.895504	0.171197	0.14199	-0.298137	-0.863122	0.533295	2.50813	0.984333	1.25929	2
300	0.524807	-0.787975	-0.322648	0.0615168	-0.0879604	-0.557978	0.0950747	-0.503588	0.16097	-0.619939	0.266754	0.096714	-1.03554	-0.0617305	-0.483306	0.492732	1.63327	0.72157	0
301	1.49633	1.31904	1.00887	0.718779	-0.214731	0.311358	1.3885	-1.27168	1.31832	1.4468	1.12677	1.36445	1.3303	0.0718348	0.329975	0.940598	-0.151303	0.183849	2
302	-0.0823959	-0.301741	-0.259243	-0.087861	-0.341502	-0.340644	-0.5366	0.39252	-0.610593	-0.482157	-0.211031	-0.554134	-0.0216094	-0.595992	1.75322	-1.18677	0.659865	0.183849	1
303	0.0390448	-1.27421	-0.639675	0.718779	1.30652	-0.557978	-0.326042	0.00847383	-0.610593	-1.03329	-0.147327	-0.310773	-1.4657	-0.328861	-1.29659	0.156833	1.7955	1.12486	0
304	-0.568159	-1.43629	-0.893296	-0.595745	-0.214731	-0.12331	-1.07803	1.16061	-0.996375	-0.964395	-1.13475	-0.989919	-1.7115	-1.39738	-0.0766656	0.604699	1.95773	1.79701	3
305	-1.05392	0.0224151	-0.766486	-1.16338	-0.468273	-0.12331	-0.5366	0.520535	-0.610593	-0.137701	-0.561407	-0.59941	0.377819	0.873227	-0.889946	-0.850866	-1.28694	-1.29489	0
306	-0.932481	0.0224151	-0.576269	-0.506119	0.165581	-0.557978	-0.596759	0.39252	-0.610593	-0.206592	-0.59326	-0.593751	0.0398412	-0.195296	-0.0766656	-1.29873	0.0109306	0.0494182	0
307	1.49633	0.508649	1.57951	0.987659	-0.0879604	0.311358	1.14787	-1.14366	1.31832	0.344537	1.22233	1.10411	0.777248	-0.328861	-0.279986	1.72436	0.173164	0.990431	2
308	1.61777	1.15696	1.32589	0.50965	-0.595044	0.528691	1.35842	-1.27168	1.31832	0.964558	0.903802	1.33615	0.43927	-0.863122	-0.0766656	-0.850866	0.0109306	0.318279	1
309	1.86065	0.994884	1.13568	0.838281	-0.341502	0.311358	0.696669	-0.887634	0.546752	0.895666	0.680835	0.64003	0.623621	-1.13025	1.5499	-1.0748	1.14657	0.856	1
310	1.86065	0.508649	1.57951	1.37604	0.0388104	0.311358	1.08771	-1.14366	0.932534	0.688993	1.06306	1.04186	-0.205961	-0.996688	0.533295	2.17223	0.984333	1.39372	1
311	-0.446718	0.832805	0.501622	0.569401	-0.0879604	0.311358	0.365792	-0.631603	0.16097	0.688993	0.712687	0.294798	1.39175	-0.462426	-0.0766656	0.716665	0.335398	0.452709	2
312	-0.0823959	0.0224151	0.0577843	-0.804874	-0.721814	0.311358	-0.356121	0.264505	-0.224811	0.48232	-0.274736	-0.429624	0.408545	0.338965	-1.09327	0.940598	-0.800238	0.183849	3
313	-1.41824	-0.625897	-0.766486	-0.416492	0.292352	-0.340644	-0.626839	0.520535	-0.610593	-0.68883	-0.529555	-0.633367	-0.697566	-0.0617305	-0.279986	0.492732	-0.313537	-0.0850121	0
314	0.281926	1.15696	1.3893	1.58517	0.672665	0.0940239	0.877148	-1.01565	0.932534	1.03345	0.903802	0.843774	1.57611	-0.729557	1.14325	0.828632	0.497632	0.72157	1
315	-0.446718	-0.463819	-1.21032	-1.28288	-0.848585	-0.340644	-0.50652	0.520535	-0.610593	-0.413265	-0.497703	-0.588091	-0.0523347	1.14036	-1.29659	0.268799	-1.44917	-1.56375	0
316	-0.0823959	-0.787975	-1.27373	-1.55176	-1.60921	-0.340644	-1.13819	1.41664	-0.996375	-0.206592	-0.911784	-1.08047	-0.574664	0.739661	0.329975	-0.7389	-0.800238	-1.56375	3
317	-0.325277	-0.625897	-1.02011	-1.13351	-0.721814	0.0940239	-1.28859	1.54466	-0.996375	-0.275483	-0.943636	-1.14839	-0.60539	-0.0617305	-0.686626	-0.291034	0.335398	-0.219442	3
318	0.160485	0.0224151	1.4527	1.16691	0.292352	0.311358	0.546271	-0.631603	0.546752	0.137864	0.426016	0.453265	-0.513214	-1.13025	0.126654	2.17223	1.47103	2.06587	2
319	-0.568159	-1.27421	-1.97119	-1.73102	-0.975356	-0.775311	-1.46907	1.9287	-1.38216	-1.44663	-1.61254	-1.28422	-0.851192	1.27392	0.126654	-0.962833	-1.28694	-1.69818	3
320	1.01057	0.994884	0.628433	0.748655	-0.214731	-0.557978	1.5389	-1.3997	1.7041	0.964558	1.85937	1.64743	1.05378	1.00679	0.126654	-0.626933	-0.151303	-1.29489	0
321	1.37489	1.48112	1.13568	1.52542	0.926206	0.311358	1.56898	-1.3997	1.7041	1.51569	1.38159	1.57386	0.838698	0.0718348	-1.29659	0.044866	-0.313537	0.452709	2
322	2.34642	1.96735	1.70632	0.748655	-0.721814	-0.557978	2.74209	-1.91176	2.86144	1.86014	3.16532	3.06798	2.65149	1.67462	0.939935	0.940598	-1.1247	-1.69818	0
323	-0.81104	-0.301741	-1.08351	-1.25301	-0.721814	-0.12331	-0.596759	0.648551	-0.610593	-0.344374	-0.625112	-0.667325	-0.113785	1.67462	-0.0766656	-1.0748	-1.44917	-1.83261	0
324	0.524807	0.994884	0.882054	1.01753	0.545894	0.311358	0.57635	-0.759619	0.546752	0.620102	0.585278	0.52684	1.72973	-0.595992	0.736615	-1.29873	0.335398	0.452709	2
325	0.0390448	-1.11213	0.374811	0.300521	-0.214731	-0.340644	0.0349152	-0.247557	0.16097	-1.17107	-0.0199171	-0.027796	-0.943368	-0.863122	-0.889946	1.72436	0.984333	1.12486	2
326	-1.41824	-0.139663	-1.21032	-1.37251	-0.975356	-0.340644	-0.5366	0.520535	-0.610593	-0.0688097	-0.720669	-0.627708	0.316369	1.14036	-0.686626	-0.962833	-1.61141	-1.83261	0
327	1.49633	0.670727	0.882054	0.957783	-0.0879604	0.311358	0.365792	-0.631603	0.16097	0.688993	0.266754	0.306117	0.162742	-1.39738	2.5665	0.268799	2.11997	1.79701	1
328	-0.568159	-0.139663	-0.00562104	-0.984128	-0.975356	-0.557978	-0.596759	0.520535	-0.610593	-0.275483	-0.59326	-0.610729	-0.205961	-0.595992	0.736615	0.156833	-0.151303	-0.353873	1
329	-0.0823959	-0.301741	0.374811	0.0316412	0.545894	0.0940239	-0.566679	0.520535	-0.610593	-0.0688097	-0.784374	-0.59941	-0.974093	-0.996688	-0.889946	0.492732	1.14657	1.39372	3
330	-0.568159	-1.11213	-0.132432	0.00176569	-0.341502	-0.340644	-0.235802	0.00847383	-0.224811	-1.17107	-0.0836219	-0.288135	-1.15844	-0.595992	-0.279986	0.268799	0.497632	0.183849	2
331	0.524807	-0.139663	-0.259243	-0.267114	0.165581	-0.12331	-0.807317	0.776566	-0.996375	8.14316e-05	-0.911784	-0.791835	-0.113785	-1.26382	2.5665	-1.18677	1.95773	1.52815	3
332	1.25345	1.15696	0.882054	0.569401	-0.341502	0.0940239	0.57635	-0.759619	0.546752	0.895666	0.553426	0.509861	0.930874	-0.729557	0.939935	-0.514967	0.659865	0.58714	1
333	0.646248	1.96735	1.70632	1.52542	0.545894	0.528691	1.56898	-1.3997	1.7041	1.92903	1.44529	1.61347	1.88336	-0.328861	0.736615	1.38846	-0.151303	0.58714	1
334	-0.932481	-0.463819	-1.08351	-1.31276	-0.975356	-0.340644	-0.566679	0.520535	-0.610593	-0.551048	-0.561407	-0.639027	-0.0830599	1.67462	-0.889946	-0.514967	-1.44917	-1.83261	0
335	1.61777	1.96735	1.26249	0.449899	-0.848585	-0.340644	1.96002	-1.65573	2.08988	1.58458	1.73196	2.16245	1.66828	0.606096	0.126654	-0.179067	-0.313537	-1.16045	0
336	1.86065	1.48112	1.32589	1.07729	0.165581	0.528691	1.59906	-1.3997	1.7041	1.86014	1.28603	1.58517	1.17668	-0.195296	-0.0766656	0.156833	-0.313537	0.58714	2
337	-0.568159	-0.139663	-0.386053	-1.31276	-0.975356	0.311358	-0.386201	0.39252	-0.224811	0.206755	-0.816226	-0.497538	0.0398412	0.472531	1.14325	-0.0671005	-0.800238	-0.353873	3
338	0.646248	0.994884	0.374811	0.569401	0.0388104	-0.775311	1.02755	-1.14366	0.932534	0.688993	1.06306	1.04752	1.36103	0.606096	0.329975	1.50043	0.335398	-0.757164	0
339	0.403367	0.0224151	0.565027	-0.237239	0.165581	0.311358	-0.5366	0.520535	-0.610593	8.14316e-05	-0.720669	-0.59941	-0.113785	-0.996688	2.36318	0.828632	1.3088	1.25929	3
340	-0.81104	-0.625897	-0.576269	-0.326865	0.292352	-0.340644	-0.5366	0.39252	-0.610593	-0.68883	-0.433998	-0.559793	-0.697566	0.0718348	-0.686626	-0.514967	0.173164	-0.219442	0
341	-0.568159	-0.787975	-0.639675	-0.416492	0.165581	-0.340644	-0.686998	0.520535	-0.610593	-0.895504	-0.433998	-0.672984	-0.912642	-0.0617305	-0.483306	-0.291034	0.497632	0.0494182	0
342	-0.932481	-0.787975	-0.449459	-0.685372	0.0388104	-0.557978	-0.867477	0.904582	-0.996375	-0.895504	-0.975488	-0.84843	-0.390313	-0.0617305	-0.686626	0.940598	-0.962471	-0.757164	1
343	-1.2968	-1.27421	-1.78097	-1.13351	-0.0879604	-0.992645	-1.01788	1.16061	-0.996375	-1.44663	-1.1666	-0.955962	-1.03554	1.67462	-0.686626	-0.7389	-1.44917	-1.69818	2
344	1.01057	1.48112	1.19908	0.629152	-0.468273	0.311358	1.59906	-1.3997	1.7041	1.58458	1.12677	1.63045	0.869424	-0.195296	1.34658	-0.7389	0.0109306	0.318279	1
345	0.646248	1.6432	1.19908	1.49554	0.799435	0.311358	1.65922	-1.3997	1.7041	2.06682	1.25418	1.68139	1.17668	0.2054	0.939935	0.828632	-0.313537	0.0494182	1
346	0.889129	1.48112	1.51611	0.569401	-0.595044	-0.340644	2.02018	-1.65573	2.08988	1.10234	2.14604	2.2247	2.40569	1.14036	-0.0766656	0.156833	-0.638004	-1.42932	0
347	2.83218	1.15696	1.76973	1.76442	0.419123	0.746025	1.29826	-1.27168	1.31832	1.03345	1.25418	1.29088	1.39175	-0.863122	2.97314	1.38846	0.822099	1.25929	2
348	-0.689599	-0.139663	-0.322648	-0.0579854	-0.341502	-0.557978	-0.5366	0.39252	-0.610593	-0.206592	-0.433998	-0.548474	0.0705665	-1.13025	0.533295	-0.0671005	2.11997	1.66258	1
349	0.160485	-0.139663	0.12119	-0.326865	0.0388104	0.311358	-0.717078	0.648551	-0.610593	8.14316e-05	-0.816226	-0.72392	-0.267412	-1.13025	0.736615	-0.7389	1.63327	1.39372	3
350	-0.568159	-0.787975	-0.829891	-0.655496	-0.468273	-0.557978	-1.10811	1.16061	-0.996375	-0.757721	-1.07105	-1.01822	-0.728291	-1.53095	1.95654	-0.7389	2.2822	1.79701	1
351	0.403367	0.184493	1.19908	1.22666	0.545894	-0.12331	0.696669	-0.759619	0.546752	0.206755	0.61713	0.600414	-0.175236	-0.863122	-1.09327	2.17223	0.335398	0.58714	1
352	-0.689599	-1.11213	-1.52735	-0.954252	-0.214731	-0.775311	-0.626839	0.648551	-0.610593	-1.17107	-0.816226	-0.684303	-0.543939	1.80818	1.14325	-1.4107	-1.44917	-1.69818	2
353	-0.325277	0.184493	-0.259243	-0.625621	-0.0879604	0.0940239	-0.656919	0.520535	-0.610593	0.275646	-0.656965	-0.661665	0.746523	-0.328861	1.34658	-0.179067	0.0109306	0.58714	3
354	-1.53968	0.346571	-0.829891	-0.685372	0.292352	-0.557978	-0.5366	0.39252	-0.610593	-0.0688097	-0.561407	-0.565453	0.623621	0.338965	-0.279986	-1.4107	-0.962471	-1.02602	0
355	0.524807	0.832805	0.501622	0.688903	0.165581	0.0940239	0.245473	-0.503588	0.16097	0.48232	0.203049	0.181607	0.685072	-0.996688	0.736615	-1.29873	0.659865	0.72157	2
356	-0.0823959	-0.463819	0.374811	0.569401	0.0388104	0.311358	0.425952	-0.631603	0.16097	-0.482157	0.61713	0.362713	-0.205961	-0.328861	-0.686626	-0.0671005	0.0109306	0.183849	1
357	-0.325277	0.0224151	-0.386053	0.0615168	0.926206	-0.340644	-0.566679	0.39252	-0.610593	-0.275483	-0.59326	-0.565453	0.132017	-0.462426	1.14325	-1.29873	0.984333	0.72157	0
358	1.86065	0.670727	1.70632	0.718779	-0.341502	0.311358	1.14787	-1.14366	1.31832	0.551211	1.15862	1.10411	1.17668	-0.328861	1.34658	2.06026	0.335398	0.856	2
359	-0.81104	0.0224151	-0.00562104	-0.147612	-0.214731	-0.12331	-0.386201	0.136489	-0.610593	-0.275483	-0.242884	-0.418305	-0.0216094	-0.328861	-0.889946	-1.18677	0.173164	0.0494182	1
360	0.767689	0.670727	0.882054	1.10716	0.165581	0.0940239	0.516191	-0.759619	0.546752	0.551211	0.426016	0.447606	0.0398412	-1.39738	-0.686626	-0.850866	1.3088	1.25929	1
361	1.73921	1.15696	1.70632	0.390148	-0.848585	0.746025	1.41858	-1.27168	1.31832	1.58458	1.28603	1.39841	1.2074	-0.0617305	0.736615	1.72436	0.0109306	0.72157	2
362	0.889129	0.184493	1.4527	0.77853	-0.0879604	0.311358	0.877148	-0.887634	0.932534	0.137864	0.776392	0.781519	0.623621	-0.863122	0.126654	2.84403	0.497632	1.25929	2
363	0.160485	0.346571	-0.0690264	0.210895	-0.341502	-0.340644	-0.0252442	-0.247557	-0.224811	0.275646	0.234902	-0.0843915	0.316369	-0.729557	-0.483306	-0.962833	0.335398	0.318279	2
364	-0.568159	0.346571	0.184595	-0.655496	-0.468273	0.311358	-0.47644	0.39252	-0.610593	0.206755	-0.433998	-0.514517	0.347094	0.2054	1.34658	-0.626933	-0.47577	0.183849	3
365	-0.81104	0.0224151	-0.322648	-0.476243	-0.341502	-0.340644	-0.44636	0.39252	-0.610593	-0.206592	-0.242884	-0.508857	-0.0830599	0.338965	1.75322	0.156833	-0.800238	-0.891594	1
366	1.73921	1.48112	1.4527	1.01753	0.0388104	0.528691	0.997467	-1.01565	0.932534	1.10234	0.871949	0.951305	1.85263	-0.595992	1.14325	-1.0748	0.173164	0.58714	2
367	-0.446718	0.346571	0.184595	-0.595745	-0.214731	0.311358	-0.416281	0.264505	-0.610593	0.48232	-0.306588	-0.48056	0.347094	0.338965	-1.09327	-0.850866	-0.638004	0.0494182	3
368	-1.41824	-1.27421	-1.46394	-1.04388	0.165581	-0.340644	-1.01788	1.28863	-0.996375	-1.37774	-1.19845	-0.995578	-0.974093	1.27392	0.939935	1.2765	-1.61141	-1.42932	2
369	-1.17536	0.0224151	-0.893296	-0.625621	0.292352	-0.557978	-0.686998	0.648551	-0.610593	-0.413265	-0.656965	-0.695622	0.162742	0.338965	-0.279986	-1.29873	-0.962471	-1.16045	0
370	-0.568159	0.346571	-0.0690264	-0.386617	-0.595044	-0.12331	-0.235802	0.00847383	-0.224811	0.0689726	-0.0517695	-0.293795	0.685072	-0.0617305	0.533295	0.268799	-0.313537	-0.353873	1
371	0.281926	-0.625897	-0.322648	0.24077	0.292352	-0.775311	0.245473	-0.631603	0.16097	-0.964395	0.521573	0.255181	-0.820467	0.2054	-1.29659	-0.962833	1.14657	0.318279	0
372	0.403367	0.0224151	-0.639675	0.539526	1.17975	-0.775311	-0.235802	-0.119542	-0.224811	-0.275483	-0.338441	-0.23154	0.347094	-0.328861	0.126654	-0.626933	1.14657	0.990431	0
373	0.403367	0.346571	0.311406	-0.147612	0.292352	0.0940239	-0.386201	0.264505	-0.224811	0.0689726	-0.497703	-0.457922	0.224193	-0.595992	-1.09327	0.044866	0.497632	0.856	3
374	0.281926	0.346571	-0.322648	1.04741	1.30652	-0.557978	-0.0553239	-0.375572	-0.224811	0.137864	-0.0199171	-0.0617533	0.224193	-0.462426	-0.0766656	0.380766	1.63327	0.990431	0
375	-0.81104	-1.43629	-1.84438	-1.55176	-0.468273	-0.992645	-1.52923	2.05672	-1.38216	-1.58442	-1.61254	-1.32949	-1.12772	1.67462	0.533295	0.268799	-1.44917	-1.69818	3
376	1.86065	1.15696	0.818649	0.599277	-0.468273	-0.992645	1.74946	-1.52771	1.7041	0.688993	2.33716	1.90211	1.29958	1.27392	-1.29659	0.716665	-0.313537	-1.29489	0
377	1.25345	0.994884	1.64292	0.718779	-0.341502	0.528691	1.44866	-1.27168	1.31832	1.03345	1.38159	1.43803	0.869424	-0.0617305	1.75322	1.05256	0.173164	0.72157	2
378	-0.81104	-1.27421	-1.40054	-1.10363	-0.595044	-0.557978	-1.22843	1.41664	-0.996375	-1.30885	-1.1029	-1.11443	-1.31207	-0.195296	-1.09327	0.156833	-0.47577	-0.488303	2
379	-1.41824	-1.43629	-1.78097	-1.55176	-1.10213	-0.340644	-1.31867	1.67267	-0.996375	-1.51552	-1.35772	-1.19366	-1.43497	0.739661	-1.09327	-0.850866	-1.44917	-1.56375	2
380	1.37489	1.80527	1.00887	1.19679	0.292352	0.528691	1.44866	-1.27168	1.31832	1.72236	1.15862	1.44935	1.26885	-0.0617305	-0.889946	0.716665	-0.151303	0.452709	1
381	-1.66112	-0.950053	-1.40054	-1.40239	-0.721814	-0.557978	-0.897556	1.0326	-0.996375	-1.17107	-1.19845	-0.899366	-1.00482	1.00679	-1.29659	-0.850866	-1.61141	-1.29489	1
382	1.49633	1.48112	1.13568	1.73455	0.672665	-0.992645	2.44129	-1.78374	2.47566	0.964558	2.9105	2.73406	2.68222	2.07531	-0.279986	-0.179067	-1.1247	-1.83261	0
383	-1.53968	0.184493	-0.70308	-0.83475	-0.0879604	-0.340644	-0.47644	0.39252	-0.610593	8.14316e-05	-0.370293	-0.525836	0.469995	1.00679	-1.09327	0.156833	-1.1247	-1.16045	0
384	0.767689	0.994884	1.70632	1.64492	0.672665	0.0940239	1.44866	-1.3997	1.31832	0.964558	1.5727	1.49462	0.9616	-0.0617305	-0.0766656	0.604699	0.0109306	0.452709	1
385	-0.689599	-0.139663	-0.70308	-0.715248	-0.721814	-0.12331	-0.807317	0.904582	-0.610593	-0.344374	-0.943636	-0.814473	-0.0216094	-0.595992	0.126654	0.604699	-0.151303	0.183849	1
386	0.0390448	0.670727	0.311406	-0.29699	0.292352	0.311358	-0.356121	0.264505	-0.224811	0.688993	-0.306588	-0.435283	0.869424	0.338965	-0.483306	-1.4107	-0.962471	-0.219442	3
387	0.646248	-0.301741	0.438217	0.77853	0.165581	-0.12331	0.516191	-0.759619	0.546752	-0.275483	0.680835	0.458925	-0.267412	-0.595992	-0.0766656	0.044866	0.335398	0.452709	2
388	-0.446718	0.346571	0.184595	-0.715248	-0.468273	0.0940239	-0.50652	0.39252	-0.610593	0.48232	-0.433998	-0.537155	0.285643	0.0718348	-0.483306	-1.18677	-0.47577	0.183849	3
389	0.0390448	0.346571	0.184595	4.90136	9.67339	8.78738	-0.416281	0.264505	-0.610593	0.48232	4.1846	-0.486219	0.377819	8.35288	1.14325	-0.403	-0.151303	0.0494182	3
390	0.767689	1.96735	1.57951	1.13704	0.165581	0.528691	1.74946	-1.3997	1.7041	2.2046	1.44529	1.78892	0.930874	-0.0617305	-0.0766656	0.716665	-0.47577	0.318279	1
391	-0.932481	-0.463819	-1.08351	-1.67127	-1.48244	-0.12331	-0.50652	0.520535	-0.610593	-0.482157	-0.625112	-0.610729	-0.113785	1.67462	-0.483306	0.380766	-1.61141	-1.69818	0
392	-0.325277	-1.11213	-0.766486	-0.267114	0.545894	3.57136	-0.867477	0.776566	-0.996375	-0.619939	-0.848079	-0.814473	-1.37352	-0.729557	-0.483306	-0.179067	0.497632	0.856	3
393	-0.0823959	-0.139663	0.501622	-0.087861	0.419123	0.311358	-0.47644	0.39252	-0.610593	0.551211	-0.59326	-0.520177	-0.974093	-0.863122	0.533295	0.492732	0.822099	0.990431	3
394	-0.932481	0.346571	-0.449459	-0.117737	0.799435	-0.557978	-0.44636	0.264505	-0.610593	-0.137701	-0.402146	-0.4749	0.469995	0.2054	0.126654	-1.0748	-0.151303	-0.219442	0
395	-0.446718	0.670727	0.0577843	0.539526	0.165581	-0.340644	0.215394	-0.503588	0.16097	0.413428	0.521573	0.153309	1.4532	-0.328861	-1.09327	-1.18677	0.0109306	-0.0850121	2
