	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	clase
2163	3.60863	2.1009	-0.860946	-0.786942	1.88702	-0.958897	-0.549688	0.258324	-2.76997	-0.436771	-0.905451	3
2164	1.94961	-0.280185	-0.530422	-0.333477	-0.676143	-0.25331	-1.09089	-0.610977	-1.18057	-1.40062	1.2073	3
2165	1.83111	-0.57782	-0.44779	2.44646	-0.813456	1.15786	-0.19673	1.32823	-1.51169	-1.22537	0.882265	2
2166	0.172079	0.711932	-0.199897	-0.905237	1.06315	-1.19409	0.556245	0.124585	-0.0547457	-0.173903	-0.905451	2
2167	0.172079	0.711932	-0.199897	-0.905237	1.06315	-1.19409	0.556245	0.124585	-0.0547457	-0.173903	-0.905451	2
2168	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2169	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2170	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2171	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2172	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2173	0.0535775	0.414297	-1.68726	0.277715	-0.172664	-1.42929	-0.502627	0.65954	0.276379	-1.05013	-1.06797	2
2174	0.883091	0.414297	2.03114	2.04228	0.193503	0.452276	0.579776	1.96349	-0.25342	0.439455	-1.06797	2
2175	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	2.13279	1.52884	-0.319645	0.00134171	-1.14923	4
2176	0.646087	-0.875455	-0.282528	1.26351	0.330815	0.775669	1.73277	1.52884	-0.319645	0.00134171	-1.14923	4
2177	0.0535775	0.414297	-1.68726	0.277715	-0.172664	-1.42929	-0.502627	0.65954	0.276379	-1.05013	-1.06797	2
2178	-1.01294	0.61272	-0.778315	-0.195466	0.651211	-0.723701	-0.290852	0.358628	0.408829	-0.436771	-1.23049	4
2179	0.883091	0.414297	2.03114	2.04228	0.193503	0.452276	0.579776	1.96349	-0.25342	0.439455	-1.06797	2
2180	1.00159	-0.379397	-0.199897	-1.00382	0.0561903	-0.135713	-0.761462	-0.3435	0.210154	0.527077	0.232186	3
2181	1.3571	0.811144	0.791676	0.73118	0.330815	-0.370908	0.179757	1.3951	1.4022	-0.261526	-0.824192	3
2182	0.646087	0.116662	-0.695684	-0.51092	-0.0811222	-0.312109	-0.573218	-0.677847	-0.51832	-0.787262	0.394706	3
2183	-0.301928	0.414297	-0.530422	0.888907	-0.218435	0.0994826	0.179757	0.759844	0.342604	-0.173903	-0.417892	2
2184	-0.657434	0.215874	-0.778315	0.0411244	-0.264206	0.158281	0.062105	0.325194	0.210154	-0.173903	-0.824192	2
2185	-0.538932	0.513509	-0.778315	0.672032	-0.218435	-0.370908	-0.69087	0.525802	0.673728	-0.173903	-0.336633	3
2186	0.764589	-0.974667	-0.199897	1.04663	0.239274	-0.664902	-1.04383	0.993887	0.0114792	-0.436771	-0.824192	4
2187	-0.42043	1.10878	3.93166	-1.02353	7.83723	-1.25289	-1.51444	-0.142892	-0.716995	0.351832	-0.824192	2
2188	-0.0649244	-0.280185	-1.2741	-0.984101	0.468128	-1.31169	-0.0320169	-0.176327	-0.51832	-0.612016	-0.824192	2
2189	-0.538932	-0.974667	-0.117266	0.6326	0.285045	-0.664902	-1.13795	0.759844	1.07108	0.00134171	-0.905451	3
2190	0.290581	-0.974667	-0.117266	1.14521	0.101961	0.0406838	-0.314383	0.893583	-1.77659	0.439455	-0.905451	3
2191	0.883091	-0.0817616	0.709045	-0.74751	-0.0811222	-0.370908	-0.66734	-0.945324	0.806178	0.176587	1.77612	3
2192	2.77912	-0.478608	0.130627	0.849475	-0.401518	-0.0769139	0.156227	1.36167	-0.65077	-1.48824	-0.661672	2
2193	1.2386	0.0174502	0.626414	-0.294045	0.55967	-0.25331	0.344471	0.860148	0.541278	0.176587	-0.661672	3
2194	0.290581	-0.974667	-0.117266	1.14521	0.101961	0.0406838	-0.314383	0.893583	-1.77659	0.439455	-0.905451	3
2195	-0.538932	-0.974667	-0.117266	0.6326	0.285045	-0.664902	-1.13795	0.759844	1.07108	0.00134171	-0.905451	3
2196	-0.0649244	-0.280185	-1.2741	-0.984101	0.468128	-1.31169	-0.0320169	-0.176327	-0.51832	-0.612016	-0.824192	2
2197	0.172079	-0.57782	-0.613053	-1.04325	-0.401518	-0.900098	-1.58503	-1.27967	-0.584545	-0.962507	0.963524	3
2198	0.527585	-0.974667	-0.365159	-1.06296	-0.447289	-0.547305	-0.879114	-1.34654	-0.65077	-1.05013	0.963524	3
2199	0.290581	-0.180973	-1.19147	0.356578	0.239274	1.04026	1.14451	0.65954	-0.187196	0.264209	-0.661672	2
2200	-0.301928	-0.280185	0.709045	0.96777	0.147732	2.45144	2.17985	0.860148	0.342604	0.264209	-0.824192	3
2201	-0.538932	-0.379397	-0.860946	0.179135	1.06315	-0.25331	0.438593	0.72641	0.408829	0.351832	-1.14923	2
2202	-1.01294	0.0174502	-0.530422	-0.806658	0.239274	-0.723701	0.203288	-0.00915324	0.276379	1.57855	-0.174113	3
2203	0.290581	-0.180973	-1.19147	0.356578	0.239274	1.04026	1.14451	0.65954	-0.187196	0.264209	-0.661672	2
2204	1.12009	-0.379397	0.378521	-0.84609	0.55967	-1.25289	0.673898	-0.00915324	0.143929	0.527077	-0.499152	2
2205	0.883091	-0.0817616	-0.0346349	-0.865805	0.60544	-0.958897	0.862141	0.124585	0.210154	0.6147	-0.499152	2
2206	1.00159	1.10878	0.0479962	0.711464	0.468128	-0.018115	0.932733	1.12763	0.475053	0.96519	-0.255373	2
2207	2.42362	-0.379397	-0.0346349	1.84513	-0.49306	-1.13529	-0.149669	0.65954	-1.24679	-1.05013	1.28856	3
2208	-0.301928	-0.478608	-0.778315	-0.491204	-0.0353514	0.0406838	-0.00848644	-0.610977	-0.25342	1.31568	0.638485	4
2209	0.290581	-0.180973	-0.282528	-0.865805	-0.676143	-1.31169	-0.243791	-0.778151	0.0114792	0.00134171	0.719745	2
2210	0.172079	0.414297	0.130627	-0.964385	-0.309976	-0.664902	-0.314383	-0.744716	-0.120971	1.31568	1.36982	3
2211	0.646087	-0.379397	-0.613053	-0.944669	0.55967	1.04026	0.273879	-0.142892	-0.0547457	0.0889643	-0.499152	4
2212	0.0535775	-0.677032	-0.0346349	-0.984101	0.468128	-0.018115	-0.0555474	-0.0760226	2.92537	2.5424	-0.174113	3
2213	0.172079	0.414297	0.130627	-0.964385	-0.309976	-0.664902	-0.314383	-0.744716	-0.120971	1.31568	1.36982	3
2214	0.646087	-1.07388	-0.365159	-0.984101	0.0561903	-0.723701	-0.737931	-0.0425879	2.1969	1.4033	-0.0928532	3
2215	0.290581	-0.180973	-0.282528	-0.865805	-0.676143	-1.31169	-0.243791	-0.778151	0.0114792	0.00134171	0.719745	2
2216	1.94961	0.0174502	0.0479962	1.46067	-0.218435	-0.194512	0.532715	1.36167	-0.38587	-0.787262	-0.499152	3
2217	1.12009	0.215874	0.29589	-1.00382	0.239274	-1.13529	-0.996767	0.0242814	0.872403	1.14044	-0.417892	2
2218	1.4756	-0.280185	0.378521	-0.51092	0.239274	-1.0177	-0.220261	-0.410369	0.143929	-0.962507	0.801005	3
2219	1.00159	0.0174502	-0.365159	0.100272	-0.218435	-0.370908	0.579776	0.392063	1.6671	0.96519	-0.0115934	3
2220	-0.42043	-0.379397	0.213258	-0.826374	-0.859227	0.0406838	-0.102608	-1.41341	0.607503	-1.13775	1.6136	4
2221	0.172079	-0.57782	-0.117266	-0.944669	-0.0353514	0.275879	-0.432035	-0.878455	-1.37924	-0.436771	-0.0115934	3
2222	1.94961	0.0174502	0.0479962	1.46067	-0.218435	-0.194512	0.532715	1.36167	-0.38587	-0.787262	-0.499152	3
2223	1.3571	1.70405	-0.44779	0.869191	0.239274	-0.606103	0.438593	0.559236	-0.849445	-0.173903	0.719745	4
2224	0.0535775	-0.478608	-0.0346349	1.26351	0.468128	0.511075	0.720959	1.32823	1.53465	-0.612016	-0.580412	3
2225	1.3571	1.70405	-0.44779	0.869191	0.239274	-0.606103	0.438593	0.559236	-0.849445	-0.173903	0.719745	4
2226	0.883091	-0.478608	-0.613053	1.7564	0.971607	-0.194512	0.650367	1.52884	-1.04812	-0.436771	-1.06797	1
2227	1.00159	0.0174502	2.03114	1.1255	0.0104195	1.45186	0.909202	1.42854	-0.716995	-0.261526	-1.31175	2
2228	1.00159	-0.0817616	2.27904	1.10578	0.0104195	1.68705	0.956263	1.3951	-0.78322	-0.261526	-1.31175	2
2229	0.290581	-0.776244	0.213258	1.02692	-0.172664	0.569873	-0.337913	0.993887	-1.77659	0.877568	-0.824192	4
2230	0.0535775	-0.280185	0.130627	0.553737	-0.538831	0.393477	0.273879	0.224889	0.143929	-1.13775	0.801005	3
2231	0.290581	-0.776244	0.213258	1.02692	-0.172664	0.569873	-0.337913	0.993887	-1.77659	0.877568	-0.824192	4
2232	0.0535775	-0.280185	0.130627	0.553737	-0.538831	0.393477	0.273879	0.224889	0.143929	-1.13775	0.801005	3
2233	1.83111	-0.776244	-0.199897	-0.708078	0.376586	-1.13529	-1.16148	0.0443422	-1.51169	-0.349149	-0.824192	3
2234	-0.42043	1.10878	0.130627	-0.944669	0.147732	-1.48809	0.603306	0.378689	1.07108	0.176587	-0.661672	2
2235	0.409083	-0.478608	0.378521	-0.057455	0.971607	-0.900098	-1.13795	0.31182	-0.120971	2.63002	-0.661672	2
2236	0.0535775	1.60484	0.709045	0.415726	0.101961	-1.48809	0.203288	1.12763	0.872403	-0.261526	-0.824192	3
2237	0.290581	0.0174502	-1.19147	0.277715	-0.264206	0.74627	1.07392	0.589327	-0.187196	0.0889643	-0.905451	2
2238	-0.538932	0.61272	-1.10884	1.67754	0.651211	0.0994826	0.556245	1.42854	-0.38587	-0.349149	-1.23049	1
2239	-0.894438	-1.2723	-0.365159	-0.0377391	0.0104195	0.21708	0.29741	0.228233	2.7267	-0.436771	0.0696664	3
2240	0.0535775	1.60484	0.709045	0.415726	0.101961	-1.48809	0.203288	1.12763	0.872403	-0.261526	-0.824192	3
2241	0.409083	0.116662	-1.2741	0.356578	-0.172664	0.334678	0.979794	0.806653	-0.187196	0.00134171	-1.14923	2
2242	0.290581	0.0174502	-1.19147	0.277715	-0.264206	0.74627	1.07392	0.589327	-0.187196	0.0889643	-0.905451	2
2243	-0.894438	-0.478608	0.956938	0.829759	2.20742	0.805069	0.720959	0.990544	-0.915669	0.439455	-1.39301	2
2244	-0.183426	-0.478608	0.709045	0.948054	0.0561903	0.981465	0.76802	1.18781	2.32935	2.19191	-0.0928532	2
2245	0.172079	0.811144	-1.60463	1.02692	-0.126893	-0.018115	2.10926	1.22793	-0.38587	0.176587	-1.31175	2
2246	0.764589	0.315085	-0.778315	0.139704	-0.676143	-0.429707	0.062105	-0.0191836	-0.187196	-0.962507	0.0696664	4
2247	-0.538932	0.61272	-1.10884	1.67754	0.651211	0.0994826	0.556245	1.42854	-0.38587	-0.349149	-1.23049	1
2248	-0.894438	-1.2723	-0.365159	-0.0377391	0.0104195	0.21708	0.29741	0.228233	2.7267	-0.436771	0.0696664	3
2249	0.646087	-0.776244	-0.365159	-0.924953	0.0561903	-1.13529	-0.902645	-0.534078	0.607503	-0.349149	0.0696664	3
2250	-0.657434	-0.0817616	-1.2741	0.257999	0.101961	0.569873	1.12098	0.72641	0.276379	-0.173903	-1.23049	2
2251	2.77912	0.61272	1.70062	2.15072	0.651211	0.628672	2.27397	2.60544	-0.716995	1.05281	-1.39301	3
2252	0.646087	-0.974667	-0.365159	-0.984101	-0.172664	-0.0769139	-0.879114	-0.0626487	2.32935	0.96519	-0.0115934	4
2253	0.409083	0.116662	-1.10884	0.257999	0.0104195	0.922666	0.838611	0.599358	-0.187196	0.264209	-0.824192	2
2254	-0.657434	-0.0817616	-1.2741	0.257999	0.101961	0.569873	1.12098	0.72641	0.276379	-0.173903	-1.23049	2
2255	-0.775936	-0.180973	-1.19147	-0.589783	0.147732	0.687471	0.79155	-0.544108	-0.319645	-0.524394	-0.0928532	3
2256	0.527585	-0.677032	-1.02621	-0.944669	0.0104195	-0.018115	-0.126139	0.211516	1.26975	-0.261526	-0.417892	3
2257	0.290581	-1.37151	0.130627	-0.984101	-0.309976	-0.664902	-0.243791	-0.637725	-1.44547	1.66617	-0.0928532	2
2258	0.409083	1.10878	1.70062	-0.984101	5.09098	-0.0769139	-0.149669	0.154677	-0.51832	0.351832	-1.23049	3
2259	0.883091	2.00168	-0.44779	0.790327	0.147732	1.27546	1.56806	1.15437	0.342604	-0.349149	-0.986711	2
2260	0.409083	1.10878	1.70062	-0.984101	5.09098	-0.0769139	-0.149669	0.154677	-0.51832	0.351832	-1.23049	3
2261	0.883091	2.00168	-0.44779	0.790327	0.147732	1.27546	1.56806	1.15437	0.342604	-0.349149	-0.986711	2
2262	-0.42043	0.811144	-0.199897	-0.451772	0.696982	-0.900098	-0.102608	0.241607	-0.0547457	-0.349149	-1.23049	3
2263	1.94961	-0.280185	-0.199897	-0.708078	-0.630372	-1.42929	-1.82033	-0.714625	-0.849445	-0.436771	0.801005	3
2264	0.0535775	0.215874	-1.02621	1.83527	0.468128	0.805069	0.485654	1.41851	-0.51832	-0.0862809	-1.23049	2
2265	-0.301928	-0.875455	0.791676	0.888907	-0.0353514	1.04026	0.368001	1.16775	2.1969	2.45477	-0.0928532	3
2266	0.0535775	0.215874	-1.02621	1.83527	0.468128	0.805069	0.485654	1.41851	-0.51832	-0.0862809	-1.23049	2
2267	3.01613	1.40641	-0.117266	0.0214085	-0.859227	-0.900098	0.673898	0.254981	-0.716995	-0.524394	0.0696664	2
2268	-0.301928	-0.875455	0.791676	0.888907	-0.0353514	1.04026	0.368001	1.16775	2.1969	2.45477	-0.0928532	3
2269	-0.657434	-0.776244	-0.282528	-0.0968867	-0.538831	-0.018115	0.32094	0.799966	1.86578	-0.787262	-1.63679	3
2270	1.94961	-0.875455	1.86588	2.15072	0.422357	0.687471	0.720959	2.15407	-0.78322	1.57855	-0.986711	3
2271	0.527585	-0.875455	-0.695684	-0.984101	0.239274	0.334678	-0.737931	-0.0693357	2.26313	1.49093	-0.0115934	4
2272	-0.183426	-0.280185	-0.613053	1.40152	0.651211	0.863868	0.415062	1.27474	1.33598	-0.261526	-0.499152	3
2273	-0.775936	-0.280185	-0.44779	0.415726	-0.49306	-0.429707	-0.714401	0.278385	1.4022	-0.612016	-0.0928532	3
2274	-0.894438	1.80326	-0.117266	-0.0377391	0.330815	-1.48809	-1.04383	0.448902	1.07108	-0.173903	-0.336633	2
2275	0.527585	-0.875455	-0.695684	-0.984101	0.239274	0.334678	-0.737931	-0.0693357	2.26313	1.49093	-0.0115934	4
2276	0.764589	0.116662	-0.613053	1.6874	0.971607	0.687471	0.932733	1.45529	-0.981894	0.00134171	-1.06797	1
2277	-0.183426	0.315085	-1.2741	0.257999	-0.126893	1.27546	1.4504	0.545862	-0.120971	-0.436771	-0.905451	3
2278	0.646087	-1.37151	-0.282528	-1.00382	-0.584602	-0.606103	-1.11442	-0.450491	2.26313	-0.874884	0.0696664	3
2279	-0.183426	0.315085	-1.2741	0.257999	-0.126893	1.27546	1.4504	0.545862	-0.120971	-0.436771	-0.905451	3
2280	0.290581	1.20799	1.53536	-1.00382	4.67905	0.569873	0.250349	0.218203	-0.716995	0.6147	-1.47427	2
2281	-0.538932	-1.17309	-0.695684	-1.00382	0.0561903	-0.900098	-1.44385	-0.243196	2.79293	0.439455	-0.255373	3
2282	-0.657434	-1.17309	-0.943577	-1.00382	0.0104195	-1.0177	-1.70268	-0.320096	2.79293	0.527077	-0.174113	3
2283	0.646087	0.513509	-0.613053	1.81555	0.147732	1.86345	1.68571	1.68598	-0.849445	1.66617	-0.824192	2
2284	0.646087	0.513509	-0.613053	1.81555	0.147732	1.86345	1.68571	1.68598	-0.849445	1.66617	-0.824192	2
2285	0.646087	0.513509	-0.613053	1.81555	0.147732	1.86345	1.68571	1.68598	-0.849445	1.66617	-0.824192	2
2286	0.646087	0.513509	-0.613053	1.81555	0.147732	1.86345	1.68571	1.68598	-0.849445	1.66617	-0.824192	2
2287	-0.301928	1.3072	-0.778315	-0.294045	5.13675	0.687471	0.132696	0.228233	-0.120971	0.00134171	-0.905451	2
2288	-0.183426	1.50563	-0.860946	-0.274329	5.09098	0.805069	0.156227	0.228233	-0.120971	0.00134171	-0.905451	2
2289	0.646087	0.513509	-0.613053	1.81555	0.147732	1.86345	1.68571	1.68598	-0.849445	1.66617	-0.824192	2
2290	0.527585	1.20799	-0.44779	0.0214085	-0.401518	-0.547305	-0.973236	-0.851707	-0.187196	0.789945	1.69486	4
2291	0.646087	-0.974667	-0.778315	-0.984101	0.0561903	-0.841299	-0.761462	-0.0659922	2.1969	1.31568	-0.0115934	4
2292	2.06811	-1.07388	-0.44779	-0.727794	0.0561903	0.158281	0.273879	-0.126175	-0.584545	0.6147	0.232186	3
2293	-0.42043	0.414297	-0.860946	-1.02353	0.376586	0.21708	1.63865	-0.437117	-0.0547457	-0.261526	-0.499152	3
2294	0.527585	1.20799	-0.44779	0.0214085	-0.401518	-0.547305	-0.973236	-0.851707	-0.187196	0.789945	1.69486	4
2295	0.172079	0.414297	-0.199897	0.00169263	-0.676143	0.158281	-0.549688	-0.560825	1.26975	0.789945	1.36982	4
2296	0.764589	1.40641	-1.19147	0.100272	-0.218435	1.56945	0.273879	0.351941	0.276379	-1.05013	-0.417892	3
2297	0.0535775	0.0174502	-0.199897	0.15942	-0.264206	0.687471	0.697428	0.191455	0.673728	0.702322	0.0696664	4
2298	-0.42043	0.116662	0.709045	0.829759	-0.172664	1.80465	1.49746	0.906957	0.342604	0.351832	-0.824192	3
2299	-0.657434	1.3072	-1.2741	-0.570067	-0.859227	-0.723701	-0.69087	-1.28636	1.00485	0.439455	1.85738	5
2300	0.172079	0.414297	-0.199897	0.00169263	-0.676143	0.158281	-0.549688	-0.560825	1.26975	0.789945	1.36982	4
2301	0.527585	0.215874	-0.0346349	-0.806658	-0.126893	-0.429707	-0.314383	-1.06569	1.00485	-0.436771	1.69486	4
2302	-0.301928	-0.57782	-0.44779	1.11564	0.55967	-0.606103	-0.314383	1.51547	1.73333	-0.349149	-0.905451	2
2303	-1.01294	-0.180973	-1.2741	0.119988	0.422357	0.863868	1.30922	0.629449	0.143929	-0.524394	-1.23049	2
2304	0.0535775	1.60484	-1.2741	1.06635	0.239274	-0.547305	-0.290852	1.16106	0.276379	-0.0862809	-1.14923	2
2305	0.764589	1.40641	-1.10884	-0.984101	0.651211	-1.19409	0.697428	0.124585	-0.849445	-0.787262	-0.905451	3
2306	0.172079	0.811144	-0.282528	-0.274329	-0.264206	0.275879	0.109166	-0.76812	0.938628	-0.612016	1.36982	4
2307	-1.48695	0.166268	-1.10884	-0.826374	0.147732	-1.0177	-0.102608	-0.0827095	0.143929	1.66617	-0.417892	2
2308	-0.0649244	-0.677032	1.78325	1.61839	0.330815	-0.0769139	0.485654	1.34495	-1.71037	-0.436771	-1.06797	2
2309	3.01613	0.0174502	-0.282528	-0.944669	-0.0353514	0.0406838	0.015044	0.438871	-0.51832	0.00134171	-0.986711	2
2310	1.4756	0.0174502	0.0479962	-1.00382	-0.49306	-1.42929	-0.290852	-0.570856	-0.319645	0.0889643	-0.580412	3
2311	-0.0649244	-0.677032	1.78325	1.61839	0.330815	-0.0769139	0.485654	1.34495	-1.71037	-0.436771	-1.06797	2
2312	0.172079	-0.57782	-0.613053	-0.708078	-0.447289	0.511075	-0.149669	-1.08575	1.00485	-0.699639	1.2073	4
2313	3.01613	0.0174502	-0.282528	-0.944669	-0.0353514	0.0406838	0.015044	0.438871	-0.51832	0.00134171	-0.986711	2
2314	-0.0649244	0.414297	-0.282528	-0.609499	-0.767685	-1.19409	-1.37325	-1.14259	0.938628	1.22806	1.69486	4
2315	0.172079	-0.875455	-0.0346349	-0.0180232	-0.630372	0.393477	-0.267322	-0.738029	0.806178	-0.962507	1.36982	3
2316	1.00159	1.40641	0.378521	0.336862	0.696982	0.805069	0.132696	0.860148	1.4022	0.789945	0.394706	3
2317	0.646087	-0.776244	-0.199897	-0.944669	-0.355747	-0.0769139	-0.526157	-0.945324	0.408829	-0.874884	1.2073	4
2318	0.764589	-0.379397	2.36167	0.829759	-0.0353514	0.922666	0.344471	1.25802	-0.187196	-0.436771	-1.39301	2
2319	0.764589	-0.180973	2.11377	1.06635	0.0104195	1.33426	0.603306	1.37504	-0.120971	-0.261526	-1.31175	1
2320	-0.301928	1.20799	-0.117266	-0.924953	-0.49306	0.21708	-1.27913	-1.02557	2.66048	-0.0862809	1.77612	4
2321	1.3571	-0.776244	-0.282528	0.336862	-0.401518	0.393477	-0.19673	-0.0793661	-0.584545	1.57855	1.04478	3
2322	-2.67197	1.65444	-2.76146	-0.984101	0.330815	-1.42929	0.932733	0.0777769	3.98497	0.527077	-0.255373	2
2323	-0.894438	1.3072	-2.43094	-1.00382	-0.447289	-0.723701	-0.408505	-0.58423	0.342604	1.05281	-0.499152	3
2324	0.883091	-0.776244	0.0479962	-0.905237	-0.218435	0.393477	0.226818	-0.226479	1.07108	1.49093	0.475966	3
2325	0.0535775	0.215874	-1.02621	0.15942	-0.0353514	1.09906	1.2151	0.642823	0.210154	-0.0862809	-0.905451	2
2326	0.172079	0.711932	-1.35673	-1.04325	0.147732	-1.66448	-0.455566	-0.35353	-0.38587	-1.13775	-0.661672	3
2327	0.0535775	0.711932	1.78325	1.09592	-0.355747	-0.7825	-0.643809	0.950422	-0.51832	-1.75111	-0.661672	2
2328	0.172079	0.711932	-1.35673	-1.04325	0.147732	-1.66448	-0.455566	-0.35353	-0.38587	-1.13775	-0.661672	3
2329	0.0535775	0.711932	1.78325	1.09592	-0.355747	-0.7825	-0.643809	0.950422	-0.51832	-1.75111	-0.661672	2
2330	0.883091	0.215874	0.543783	-0.826374	0.376586	-0.370908	0.862141	0.141303	0.0114792	0.351832	-0.580412	2
2331	0.764589	1.00957	-0.365159	1.24379	0.193503	-0.606103	1.66218	1.52884	0.408829	0.877568	-0.986711	3
2332	0.764589	0.215874	-0.117266	-0.984101	-0.630372	-0.25331	0.532715	-0.831646	-1.57792	-0.612016	-0.0115934	2
2333	-0.657434	1.20799	-0.117266	0.829759	0.147732	0.158281	1.66218	1.36167	1.86578	0.877568	-0.986711	3
2334	-0.0649244	0.910356	-0.44779	-0.885521	-0.996539	1.68705	-0.761462	-1.36994	1.73333	0.96519	1.69486	5
2335	0.764589	-0.478608	0.130627	2.2493	0.55967	5.45018	1.73277	2.8027	1.6671	-0.524394	-1.31175	2
2336	1.7126	-0.0817616	0.0479962	0.750895	0.101961	0.863868	-0.479096	1.04738	-0.0547457	0.176587	-0.174113	2
2337	-0.0649244	-0.180973	-0.943577	-0.313761	-0.218435	4.3918	1.40334	0.114555	0.673728	1.57855	0.0696664	2
2338	-0.42043	0.0174502	0.130627	0.672032	0.971607	1.51065	0.979794	1.06076	-0.25342	0.702322	-1.23049	1
2339	0.409083	0.61272	-0.282528	0.39601	0.239274	0.275879	0.673898	1.18112	1.932	1.14044	-0.661672	2
2340	0.172079	-0.478608	-0.613053	0.15942	-0.218435	-0.841299	-1.13795	0.355285	0.210154	0.527077	-0.824192	3
2341	1.00159	0.116662	-0.365159	-0.313761	0.651211	-0.488506	0.415062	0.565923	1.99823	0.877568	-0.174113	3
2342	0.409083	0.61272	-0.282528	0.39601	0.239274	0.275879	0.673898	1.18112	1.932	1.14044	-0.661672	2
2343	1.00159	1.20799	-0.530422	-0.372909	-0.538831	-0.488506	-1.0203	-0.761433	0.143929	0.877568	1.45108	5
2344	-0.183426	-1.07388	-0.530422	-0.984101	-0.630372	0.21708	0.250349	-0.497299	1.4022	0.264209	-0.0115934	2
2345	0.172079	-0.478608	-0.613053	0.15942	-0.218435	-0.841299	-1.13795	0.355285	0.210154	0.527077	-0.824192	3
2346	1.4756	-0.379397	-0.613053	0.908622	-0.126893	0.334678	1.70924	0.913644	-0.51832	0.00134171	-0.417892	3
2347	1.00159	0.0174502	2.4443	0.928338	-0.309976	1.33426	0.956263	1.2948	-0.716995	-0.436771	-1.39301	1
2348	0.764589	-0.478608	-0.365159	-0.74751	-0.676143	-0.664902	-0.949706	-0.697908	-1.24679	0.439455	0.313446	3
2349	1.7126	-0.180973	-0.199897	-0.865805	-0.767685	-1.25289	0.062105	-1.08909	-1.57792	2.45477	1.36982	3
2350	1.2386	1.80326	0.543783	0.73118	5.59446	-0.958897	1.07392	1.26805	-0.849445	1.14044	-0.824192	2
2351	1.2386	0.315085	-0.943577	1.36209	0.101961	0.628672	1.73277	1.80301	1.86578	0.877568	-0.417892	2
2352	1.2386	-0.280185	0.0479962	0.987486	-0.264206	1.04026	1.49746	1.02063	-0.51832	0.702322	-0.742932	3
2353	-0.894438	0.0174502	-1.43936	-1.00382	0.651211	0.0406838	-0.290852	-0.166296	-0.38587	-0.261526	-1.47427	3
2354	0.172079	-0.974667	-0.613053	-0.984101	-0.0811222	0.628672	-1.16148	-0.490613	1.33598	-0.0862809	0.150926	4
2355	-0.42043	-0.677032	-0.44779	-0.984101	0.0104195	-0.547305	-1.70268	-0.68119	1.60088	-0.0862809	0.475966	3
2356	0.883091	2.00168	-0.0346349	0.119988	-0.996539	-1.25289	-0.19673	-0.744716	0.408829	-0.349149	1.6136	4
2357	0.290581	0.61272	-0.117266	-0.865805	0.239274	-0.370908	-0.19673	-0.162953	0.739953	0.0889643	-0.0928532	3
2358	2.42362	-0.677032	0.29589	-1.02353	-0.813456	-0.900098	-1.06736	-0.530734	0.0777041	-1.05013	0.801005	2
2359	0.646087	0.414297	-0.530422	1.28322	-0.264206	1.45186	1.94454	1.43188	-0.915669	1.49093	-0.905451	2
2360	-1.01294	2.1505	-0.530422	-0.274329	5.09098	-1.07649	-0.220261	-0.0225271	-1.04812	-1.13775	-0.986711	2
2361	1.4756	-0.280185	0.0479962	0.73118	0.193503	-0.312109	-0.408505	1.07413	-0.120971	0.00134171	-0.336633	3
2362	1.5941	-0.280185	1.03957	-0.520778	0.193503	-1.25289	-0.855584	0.405437	0.607503	0.789945	-0.661672	2
2363	-0.42043	-0.974667	-0.365159	-0.924953	-0.49306	0.21708	0.132696	-0.443804	1.99823	0.0889643	-0.0115934	3
2364	-0.183426	-0.379397	-0.613053	1.22408	0.330815	0.511075	1.02685	1.33492	1.53465	-0.612016	-0.661672	2
2365	-0.301928	0.414297	-0.778315	-1.00382	0.651211	0.422876	1.54453	0.365315	2.66048	0.176587	-1.06797	2
2366	0.883091	0.414297	0.130627	-0.944669	2.11588	-0.664902	-0.00848644	0.117899	0.0114792	-0.436771	-0.580412	2
2367	0.646087	0.513509	0.874307	0.238283	0.193503	0.275879	2.08573	0.923674	-0.452095	0.264209	-1.23049	2
2368	0.409083	0.215874	-0.282528	0.336862	0.193503	0.275879	1.16804	0.833401	-0.25342	0.00134171	-1.14923	3
2369	0.646087	0.61272	-0.282528	1.67754	-0.401518	2.03984	0.720959	0.9872	0.408829	-1.05013	-0.0928532	3
2370	-0.894438	-1.17309	-0.365159	-0.0771708	-0.721914	-0.370908	0.132696	0.238263	3.2565	-0.261526	0.150926	3
2371	-0.657434	-1.76836	-0.778315	-0.0771708	-0.309976	-0.606103	-0.737931	0.361972	2.66048	0.00134171	-0.0115934	4
2372	-0.775936	1.70405	3.27061	0.15942	2.43627	0.687471	1.49746	0.599358	0.143929	-0.524394	-1.06797	2
