	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	clase
527	1.13149	-0.489517	1.34334	-0.62688	-0.0664547	-0.3178	-0.963168	0.140434	0.611307	-0.399632	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
528	1.13149	-1.40171	1.34334	-0.62688	-0.699357	0.509805	0.449102	-1.67162	-1.29308	0.567361	0.4606	1.02657	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
529	-1.25394	1.25195	-0.503176	-0.343721	-0.699357	-0.3178	-2.37544	1.04646	0.611307	-0.399632	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
530	-1.25394	-1.23586	-0.503176	-0.91004	-0.699357	-1.1454	0.449102	1.04646	-1.29308	0.479453	0.4606	-0.704573	2.3337	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
531	-0.458797	1.25195	-0.503176	-0.343721	-0.699357	0.509805	0.449102	-1.67162	0.611307	-0.311723	0.4606	1.02657	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
532	-0.458797	-0.489517	-0.503176	-0.237536	-0.0664547	-0.3178	-0.963168	1.04646	0.611307	-0.663357	0.4606	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
533	1.13149	-0.738298	0.420083	-0.62688	-0.699357	-0.3178	1.86137	1.04646	-1.29308	0.479453	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	2.94958	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
534	1.13149	0.256825	-0.503176	-0.69767	-0.0664547	0.509805	1.86137	0.140434	-0.340885	-0.839174	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
535	1.13149	0.256825	-0.503176	-0.0605608	1.83225	-1.1454	0.449102	-0.765594	0.611307	-0.927083	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
536	0.336345	0.00804391	1.34334	-0.343721	-0.699357	-1.1454	-2.37544	-1.67162	0.611307	-0.223815	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
537	-1.25394	-1.23586	-0.503176	-0.662275	1.83225	-1.97301	-0.963168	0.140434	-0.340885	3.46834	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
538	-0.458797	-0.240737	1.34334	0.116414	-0.699357	1.33741	-0.963168	1.04646	-0.340885	0.127819	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
539	-1.25394	2.24707	-0.503176	1.603	-0.699357	1.33741	0.449102	1.04646	1.5635	0.567361	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	1
540	0.336345	-0.240737	-0.503176	-0.0959558	-0.699357	-1.1454	-0.963168	-1.67162	-0.340885	0.831087	-0.956631	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
541	-0.458797	-0.738298	-0.503176	-0.62688	-0.699357	-1.1454	1.86137	-1.67162	-1.29308	-1.1029	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
542	1.13149	0.256825	0.420083	-0.449905	-0.699357	1.33741	0.449102	1.04646	1.5635	2.14971	0.4606	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
543	-1.25394	0.754386	-0.503176	1.10747	1.83225	1.33741	0.449102	1.04646	-0.340885	-0.399632	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
544	0.336345	-0.240737	-0.503176	-0.131351	-0.699357	-0.3178	0.449102	-1.67162	-1.29308	-0.135906	0.4606	-0.704573	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
545	1.13149	-0.738298	1.34334	-0.69767	-0.699357	1.33741	0.449102	1.04646	-1.29308	2.23762	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
546	-1.25394	0.256825	0.420083	-0.69767	-0.699357	-1.97301	0.449102	-0.765594	-1.29308	0.65527	0.4606	1.02657	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	1
547	1.13149	0.256825	1.34334	-0.449905	-0.699357	-0.3178	-0.963168	1.04646	0.611307	0.127819	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
548	1.13149	0.256825	-0.503176	-0.591485	-0.699357	0.509805	0.449102	-1.67162	0.611307	-0.311723	-2.37386	-0.704573	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
549	-1.25394	-0.738298	-1.42644	-0.945435	-0.699357	-0.3178	-0.963168	1.04646	-1.29308	-1.01499	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
550	1.13149	2.24707	1.34334	1.99235	1.83225	0.509805	0.449102	-1.67162	1.5635	-0.047998	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
551	1.13149	-0.738298	1.34334	-0.803855	1.83225	0.509805	-0.963168	1.04646	-1.29308	-1.1029	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
552	1.13149	-1.23586	-1.42644	-0.520695	0.566448	1.33741	0.449102	1.04646	-0.340885	0.831087	-2.37386	-0.704573	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
553	-1.25394	2.24707	-0.503176	1.31984	-0.699357	0.509805	1.86137	-1.67162	-1.29308	-0.135906	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
554	-0.458797	-0.738298	1.34334	-0.449905	-0.0664547	-1.1454	0.449102	-1.67162	0.611307	-0.751266	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
555	-0.458797	-0.987079	-0.503176	-0.733065	-0.699357	0.509805	-0.963168	1.04646	-0.340885	2.76507	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
556	-0.458797	-0.738298	-0.503176	-0.69767	-0.699357	-1.1454	0.449102	-1.67162	0.611307	-1.19081	-0.956631	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
557	-0.458797	-0.240737	-2.34969	-0.343721	-0.0664547	-1.1454	-0.963168	0.140434	0.611307	-0.663357	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
558	1.13149	0.00804391	-2.34969	0.611944	1.83225	-0.3178	-0.963168	1.04646	-0.340885	-0.575449	-2.37386	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
559	-1.25394	0.256825	-1.42644	0.116414	-0.699357	0.509805	0.449102	1.04646	0.611307	-0.751266	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
560	-0.458797	-0.240737	1.34334	-0.4853	-0.699357	-1.1454	0.449102	-0.765594	-1.29308	-0.399632	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
561	-1.25394	0.256825	-0.503176	-0.0959558	1.83225	1.33741	0.449102	1.04646	1.5635	1.18272	-2.37386	-0.704573	2.3337	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
562	-1.25394	0.256825	-1.42644	-0.62688	-0.699357	0.509805	0.449102	1.04646	0.611307	-1.01499	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	1
563	0.336345	-1.23586	0.420083	-0.91004	-0.699357	-1.1454	-0.963168	-1.67162	-0.340885	-0.575449	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
564	-0.458797	1.25195	-0.503176	3.23117	1.83225	-0.3178	0.449102	1.04646	1.5635	0.127819	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	1
565	-0.458797	0.256825	0.420083	0.505759	1.83225	-0.3178	0.449102	-0.765594	-0.340885	0.127819	-2.37386	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
566	-0.458797	0.256825	0.420083	-0.591485	-0.0664547	0.509805	-0.963168	-0.765594	-0.340885	-1.1029	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
567	-1.25394	-0.738298	-0.503176	-0.662275	-0.699357	0.509805	-2.37544	0.140434	0.611307	0.0399104	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
568	1.13149	0.256825	1.34334	-0.237536	1.19935	1.33741	0.449102	-0.765594	0.611307	-0.135906	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
569	-0.458797	2.24707	-0.503176	0.257994	1.83225	0.509805	0.449102	-1.67162	0.611307	0.479453	0.4606	1.02657	2.3337	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
570	-1.25394	2.24707	-0.503176	1.24905	-0.699357	-0.3178	-0.963168	-0.765594	0.611307	-0.399632	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
571	-1.25394	0.256825	-0.503176	-0.0251658	-0.699357	-1.1454	-0.963168	1.04646	-1.29308	-1.1029	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	1
572	1.13149	0.754386	1.34334	0.965893	-0.699357	0.509805	0.449102	-0.765594	0.611307	0.215727	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
573	1.13149	0.256825	-0.503176	0.753523	1.83225	-1.97301	-0.963168	1.04646	-0.340885	-0.839174	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	-1.30422	0
574	-1.25394	-0.489517	-0.503176	-0.874645	-0.699357	-0.3178	-0.963168	1.04646	-0.340885	-1.19081	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
575	-0.458797	-0.987079	-0.503176	-0.76846	-0.699357	1.33741	0.449102	1.04646	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
576	1.13149	-0.489517	1.34334	-0.166746	-0.699357	0.509805	-0.963168	0.140434	0.611307	-1.01499	-2.37386	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
577	-0.458797	-0.738298	-0.503176	-0.131351	-0.699357	0.509805	-0.963168	-1.67162	-1.29308	-0.751266	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
578	1.13149	0.256825	1.34334	-0.4853	1.83225	-0.3178	-0.963168	-0.765594	0.611307	-0.223815	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
579	-0.458797	1.25195	1.34334	-0.166746	-0.699357	-1.1454	-2.37544	1.04646	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
580	1.13149	0.256825	-0.503176	-0.83925	-0.699357	-1.1454	1.86137	0.140434	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
581	-0.458797	-0.240737	1.34334	-0.76846	-0.699357	1.33741	0.449102	0.140434	-1.29308	-0.48754	-2.37386	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
582	-0.458797	-0.738298	1.34334	-0.0605608	-0.699357	-1.1454	0.449102	0.140434	-1.29308	1.18272	-2.37386	1.02657	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
583	1.13149	-0.987079	-0.503176	-0.662275	-0.699357	-0.3178	-0.963168	-0.765594	-1.29308	-0.839174	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
584	-0.458797	1.25195	-0.503176	-0.308326	-0.699357	-1.1454	0.449102	-1.67162	1.5635	-0.223815	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	1
585	1.13149	-0.738298	-0.503176	-0.41451	1.83225	1.33741	-0.963168	1.04646	1.5635	1.44645	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
586	-1.25394	-0.240737	-0.503176	-0.449905	-0.699357	-0.3178	-0.963168	1.04646	-1.29308	-1.36663	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
587	-1.25394	-0.987079	1.34334	-0.166746	-0.699357	-0.3178	0.449102	-0.765594	-1.29308	0.0399104	0.4606	1.02657	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
588	-1.25394	-0.738298	-0.503176	-0.69767	-0.699357	-0.3178	0.449102	-1.67162	-0.340885	-1.27872	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
589	-1.25394	-0.240737	-0.503176	-0.733065	-0.699357	-0.3178	1.86137	0.140434	-1.29308	1.0069	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
590	-1.25394	-0.738298	1.34334	-0.379115	-0.699357	1.33741	0.449102	0.140434	-0.340885	2.14971	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
591	-1.25394	-0.738298	1.34334	-1.01622	-0.699357	0.509805	-0.963168	0.140434	-1.29308	1.9739	0.4606	4.48884	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
592	-0.458797	0.256825	0.420083	-0.449905	1.83225	-0.3178	-0.963168	1.04646	0.611307	0.567361	0.4606	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
593	1.13149	0.00804391	-0.503176	-0.591485	1.19935	1.33741	-0.963168	1.04646	-1.29308	0.0399104	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
594	-0.458797	0.256825	-0.503176	-0.202141	-0.699357	-0.3178	-0.963168	1.04646	-0.340885	-1.36663	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	1
595	-1.25394	0.256825	-1.42644	-0.662275	1.83225	1.33741	0.449102	0.140434	0.611307	0.391544	-0.956631	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	1
596	-0.458797	-1.23586	-1.42644	-0.83925	-0.0664547	-1.1454	-0.963168	-1.67162	-0.340885	-0.311723	-0.956631	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
597	-1.25394	0.256825	-0.503176	-0.662275	-0.699357	0.509805	-0.963168	1.04646	0.611307	-1.1029	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
598	-0.458797	0.256825	-2.34969	0.328784	-0.699357	-0.3178	0.449102	1.04646	-1.29308	0.0399104	0.4606	2.7577	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
599	1.13149	-0.240737	1.34334	-0.166746	-0.699357	0.509805	0.449102	-0.765594	-0.340885	-0.399632	-2.37386	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
600	1.13149	0.256825	0.420083	0.222599	-0.699357	-0.3178	0.449102	-0.765594	1.5635	-0.311723	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
601	-0.458797	-1.15293	-0.503176	-0.343721	-0.699357	-1.1454	-0.963168	-1.67162	-1.29308	0.831087	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
602	-0.458797	-0.987079	-0.503176	-0.83925	-0.699357	-0.3178	-0.963168	-1.67162	-0.340885	-0.48754	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
603	-0.458797	0.256825	-1.42644	-0.520695	-0.699357	0.509805	-0.963168	1.04646	1.5635	-0.135906	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	1.999	-1.30422	1
604	1.13149	1.25195	-0.503176	0.0102291	-0.699357	-0.3178	-0.963168	-0.765594	0.611307	-0.663357	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	1
605	0.336345	-0.904152	-0.503176	-0.69767	-0.699357	-1.1454	-0.963168	-0.765594	-0.340885	-1.1029	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
606	-1.25394	0.256825	-1.42644	-0.166746	0.566448	-0.3178	0.449102	1.04646	-1.29308	-1.19081	-0.956631	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
607	1.13149	0.256825	1.34334	0.434969	-0.699357	-0.3178	0.449102	-0.765594	-1.29308	3.38043	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
608	-0.458797	1.25195	-0.503176	-0.202141	-0.0664547	-0.3178	-0.963168	1.04646	1.5635	1.27063	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	1
609	1.13149	-0.240737	-0.503176	-0.41451	-0.699357	-1.1454	0.449102	-1.67162	-1.29308	-0.223815	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
610	1.13149	-0.489517	-0.503176	-0.69767	1.83225	1.33741	0.449102	1.04646	1.5635	0.831087	-2.37386	-0.704573	2.3337	-0.822906	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
611	-1.25394	-0.738298	-0.503176	-0.91004	-0.0664547	-1.97301	-0.963168	0.140434	-0.340885	-1.19081	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
612	0.336345	-0.904152	-0.503176	-0.733065	-0.0664547	1.33741	-0.963168	1.04646	1.5635	1.09481	0.4606	-0.704573	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	1.999	-1.30422	1
613	-1.25394	0.00804391	-0.503176	0.0456241	1.19935	-1.1454	-0.963168	-0.765594	0.611307	-0.575449	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
614	-1.25394	0.256825	-1.42644	0.116414	-0.699357	-0.3178	-0.963168	1.04646	0.611307	-1.19081	-2.37386	-0.704573	-0.428075	-0.822906	5.09912	-0.552429	2.94958	-3.12137	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
615	1.13149	-0.240737	0.420083	-0.520695	-0.699357	0.509805	-0.963168	-1.67162	-1.29308	-1.19081	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
616	-0.458797	2.24707	-2.34969	3.16038	1.83225	-0.3178	0.449102	-0.765594	0.611307	1.09481	-2.37386	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
617	-0.458797	3.24219	0.420083	2.09853	1.83225	-0.3178	0.449102	-0.765594	1.5635	-0.751266	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
618	-1.25394	-1.23586	1.34334	0.151809	-0.699357	-0.3178	0.449102	0.140434	-1.29308	0.127819	0.4606	2.7577	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
619	-0.458797	0.754386	-0.503176	0.0456241	-0.0664547	-0.3178	-0.963168	1.04646	0.611307	-1.27872	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
620	1.13149	-0.738298	-0.503176	-0.945435	-0.699357	-0.3178	-2.37544	-0.765594	-1.29308	1.18272	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
621	-0.458797	0.00804391	1.34334	0.151809	-0.699357	0.509805	0.449102	0.140434	-0.340885	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
622	1.13149	-0.240737	1.34334	-0.62688	-0.699357	-0.3178	0.449102	-0.765594	-0.340885	-0.311723	-2.37386	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
623	1.13149	2.24707	-0.503176	0.222599	1.83225	-0.3178	-2.37544	-0.765594	-1.29308	0.215727	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
624	-1.25394	-0.738298	-0.503176	-0.4853	-0.699357	-1.1454	-0.963168	-1.67162	0.611307	-1.19081	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
625	-1.25394	-0.240737	-0.503176	-0.237536	-0.699357	-0.3178	0.449102	1.04646	1.5635	2.58926	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	1
