	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	clase
140	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	0.996225	1.67237	1.24403	0.852732	1.53192	-0.76937	0.361684	2.03058	0.963294	0.460969	0.19017	0.266108	0.215785	-0.805486	1.12007	-0.0360087	1.21529	-0.516206	-0.0893423	-1.53515	-0.591801	0.230508	0.294997	0.394324	0.111585	1
141	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	-0.167058	1.24403	0.852732	0.614558	-0.76937	0.17482	0.364463	1.15489	0.14746	-0.513688	-0.483838	0.969927	0.742264	1.12007	0.000304978	0.0362757	0.313288	-0.0893423	0.192315	2.34048	-0.32936	0.294997	0.394324	0.111585	1
142	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	-1.63512	0.996225	1.21252	-0.903656	0.852732	0.614558	1.34846	-0.385772	2.2686	0.771696	-0.228752	-1.68678	0.266108	0.0649564	-0.30431	-0.693854	0.356179	0.280576	-0.516206	-0.0893423	0.192315	0.106361	0.790377	0.294997	0.428426	0.111585	1
143	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	0.996225	1.21252	1.24403	0.852732	0.614558	1.34846	-0.385772	2.2686	1.52682	-0.16605	-1.56947	0.266108	-0.161286	-0.0095007	-0.693854	0.123772	0.397415	-0.516206	-0.0893423	-0.153177	-0.172904	0.790377	0.294997	0.4106	0.111585	1
144	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	-0.167058	-0.903656	0.852732	0.614558	1.34846	0.361684	1.07851	1.52682	-0.479559	-0.513688	0.51609	-0.538358	0.462194	-0.451998	0.0874579	0.12125	-0.516206	-0.0893423	-0.671416	1.50268	0.230508	0.294997	0.669469	0.111585	1
145	-0.88764	-0.185139	0.312177	3.63314	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.67237	1.24403	0.852732	0.614558	-0.76937	-0.198908	1.31653	0.399771	0.460969	0.659408	1.01605	0.0649564	-0.805486	0.999141	0.450595	0.503632	1.14278	-0.0893423	0.192315	-1.0107	-0.32936	0.294997	0.394324	0.111585	1
146	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.67237	-0.903656	0.852732	0.614558	-0.76937	-0.198908	1.31653	0.027846	0.460969	0.659408	1.01605	0.366613	-0.805486	0.999141	0.450595	0.503632	1.14278	-0.0893423	-1.70789	0.106361	-0.32936	0.294997	0.394324	0.111585	1
147	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	1.24403	0.852732	0.614558	-0.76937	-0.198908	1.55455	-0.727275	0.14746	0.776718	1.26604	-0.0858721	-0.805486	1.48285	0.450595	0.503632	-0.516206	-0.0893423	0.192315	0.106361	-0.32936	0.294997	0.136617	0.111585	1
148	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	0.852732	0.614558	-0.76937	-0.198908	1.55455	-0.35535	-0.16605	0.424789	0.266108	0.291199	-0.805486	1.48285	0.537748	0.376171	0.728035	-0.0893423	0.192315	0.106361	-0.32936	0.294997	0.4106	0.111585	1
149	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	-1.63512	0.248326	-1.08677	0.630402	-1.35789	-1.22016	-0.76937	0.548548	2.14959	1.15489	1.08799	0.424789	0.266108	1.72407	-0.805486	-0.210141	0.719317	0.110628	-0.516206	-0.0893423	1.05605	0.106361	0.790377	0.294997	0.394324	0.111585	0
150	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	-0.167058	1.24403	0.852732	0.614558	1.34846	0.548548	1.07851	1.52682	0.460969	-0.279068	-0.483838	0.0649564	0.0199803	-0.451998	0.218187	0.259332	-0.516206	-0.0893423	-2.39888	-1.28996	0.230508	0.294997	0.669469	0.111585	1
151	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	0.852732	0.614558	-0.76937	0.548548	1.31653	1.52682	0.0847577	2.30174	0.266108	-0.161286	0.757004	-0.0892129	-0.326518	0.514254	-0.516206	-0.0893423	0.710554	0.944154	0.00656096	0.294997	0.669469	0.111585	1
152	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	1.24403	0.852732	0.614558	1.34846	0.548548	1.31653	1.52682	-0.228752	2.06712	0.266108	-0.0858721	0.815966	0.3945	-0.188526	0.269954	-0.516206	-0.0893423	0.710554	-0.452169	0.00656096	0.294997	0.669469	0.111585	1
153	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	-1.21047	-1.35789	-1.22016	-0.76937	0.548548	2.03058	1.15489	-1.16928	-0.982926	-2.73368	-2.04664	2.20157	-0.210141	-0.457248	-0.335485	-0.516206	-0.0893423	0.192315	0.106361	0.790377	0.294997	0.394324	0.111585	0
154	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	1.24403	0.852732	1.53192	1.34846	-0.572636	2.03058	1.52682	-0.103348	1.36327	0.766072	0.215785	0.0789422	-0.693854	0.501434	-0.208024	-0.101459	-0.0893423	0.192315	0.106361	0.230508	0.294997	0.428426	0.111585	0
155	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	0.852732	0.614558	-0.76937	-3.18873	0.602479	0.399771	0.473509	0.659408	-1.73375	0.215785	-0.0242412	1.10556	0.000304978	0.599228	1.55753	-0.0893423	1.05605	-0.452169	-0.32936	0.294997	0.669469	0.111585	1
156	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	1.24403	0.852732	0.614558	0.289548	-0.7595	0.602479	1.15489	-0.147239	0.0728602	-1.48377	0.0649564	-0.0242412	1.10556	0.000304978	0.599228	-0.516206	-0.0893423	-1.01691	-1.28996	-0.32936	0.294997	0.394324	0.111585	1
157	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.67237	-0.903656	0.852732	0.614558	-0.76937	-0.198908	0.602479	0.399771	1.08799	0.424789	0.266108	0.215785	-0.805486	1.84564	0.000304978	1.16218	-0.516206	-0.0893423	-0.671416	0.106361	0.00656096	0.294997	0.14398	0.111585	1
158	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.67237	1.24403	0.852732	0.614558	-0.76937	-0.946364	0.602479	0.208173	1.08799	-0.748307	0.266108	0.215785	-0.805486	1.84564	0.000304978	1.16218	-0.516206	-0.0893423	-0.671416	0.106361	0.00656096	0.294997	0.14398	0.111585	1
159	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	0.852732	0.614558	-0.76937	-0.946364	2.14959	0.399771	0.460969	2.30174	0.266108	0.592856	-0.805486	0.636357	0.719317	0.110628	-0.516206	-0.0893423	0.624181	0.106361	0.00656096	0.294997	-0.105589	0.111585	1
160	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.21252	-0.903656	0.852732	0.614558	-0.76937	0.17482	2.14959	0.027846	0.210161	-0.748307	0.266108	-0.462943	0.0199803	1.54574	0.218187	0.259332	-0.516206	-0.0893423	0.796927	0.385625	-0.32936	0.294997	0.14398	0.111585	1
161	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.21252	1.24403	0.852732	0.614558	-0.76937	0.17482	2.14959	0.027846	0.523671	-0.279068	0.266108	-0.387529	0.0199803	1.54574	0.218187	0.259332	-0.516206	-0.0893423	0.537808	-0.731433	-0.32936	0.294997	0.14398	0.111585	1
162	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	-1.24747	0.2928	1.24403	0.852732	0.614558	-0.76937	-0.7595	2.14959	-0.727275	0.14746	1.8325	0.266108	0.215785	-0.731784	0.636357	0.000304978	0.599228	-0.516206	-0.0893423	0.192315	0.106361	0.00656096	0.294997	-0.105589	0.111585	1
163	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	-0.167058	-0.903656	0.852732	0.614558	-0.76937	-3.18873	1.79256	-0.727275	-0.16605	0.424789	0.51609	0.215785	0.226347	0.273572	0.399756	-0.165537	1.55753	-0.0893423	0.192315	-0.172904	-0.32936	0.294997	0.136617	0.111585	0
164	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	-1.63512	-1.24747	0.752658	1.24403	-1.35789	-1.22016	-0.76937	0.17482	1.67355	0.399771	0.649074	-0.0444493	0.266108	0.366613	-0.30431	-0.210141	0.30534	0.354928	1.14278	-0.0893423	0.192315	0.106361	0.118535	0.294997	0.394324	0.111585	0
165	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	-0.252581	-1.22016	-0.76937	-0.198908	2.03058	0.399771	-0.793068	1.12865	0.266108	0.366613	-0.805486	-0.108561	0.537748	0.376171	0.728035	-0.0893423	0.192315	0.106361	0.790377	0.294997	0.136617	0.111585	0
166	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	0.996225	-0.167058	1.24403	0.852732	0.614558	-0.76937	-0.198908	1.55455	-0.727275	0.774478	0.424789	-0.483838	0.215785	-0.466455	0.273572	0.356179	0.397415	-0.516206	-0.0893423	-1.88064	-0.452169	-0.32936	0.294997	0.394324	0.111585	0
167	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	2.5409	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	-1.35789	-1.22016	-0.76937	-0.198908	1.67355	0.027846	0.586373	0.0728602	-0.233856	0.215785	-0.805486	-0.693854	0.719317	0.110628	1.14278	-0.0893423	0.192315	0.106361	0.566429	0.294997	0.394324	0.111585	0
168	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	-1.21047	-1.35789	-1.22016	-0.76937	0.548548	1.79256	-0.35535	0.460969	1.01134	1.26604	-2.04664	0.830706	-0.621297	0.218187	-0.335485	-0.516206	-0.0893423	0.192315	0.106361	0.118535	0.294997	-0.105589	0.111585	0
169	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	1.24403	0.852732	-1.22016	1.34846	-0.572636	1.31653	1.52682	-0.479559	1.8325	1.26604	0.592856	-0.805486	0.273572	0.777419	0.025654	-0.516206	-0.0893423	0.192315	0.106361	0.230508	0.294997	0.428426	0.111585	0
170	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	-0.167058	-0.903656	0.852732	0.614558	-0.76937	-0.198908	1.31653	-2.98137	0.460969	0.19017	0.51609	0.969927	-0.805486	1.12007	0.719317	0.110628	-0.516206	-0.0893423	0.192315	-0.731433	-0.32936	0.294997	0.669469	0.111585	0
171	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	0.996225	1.21252	1.24403	0.852732	-1.22016	-0.76937	-0.012044	0.840496	1.52682	-0.16605	-0.279068	1.26604	-0.538358	-0.0095007	0.515428	0.123772	0.397415	-0.516206	-0.0893423	0.192315	0.106361	0.230508	0.294997	0.152505	0.111585	0
172	1.17346	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-0.499573	-0.626915	1.24403	-1.35789	-1.22016	-0.76937	0.548548	1.55455	-0.35535	1.71501	-1.68678	1.26604	-2.04664	-0.805486	-1.17757	0.719317	0.110628	-0.516206	-0.0893423	1.05605	0.106361	0.790377	0.294997	0.394324	0.111585	0
173	1.17346	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-0.499573	-0.626915	1.55084	-1.35789	0.614558	-0.76937	0.548548	1.55455	-0.727275	0.460969	0.894027	0.266108	-2.04664	-0.805486	-1.17757	0.450595	0.49301	-0.516206	-0.0893423	0.192315	0.106361	0.790377	0.294997	0.394324	0.111585	0
174	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	-1.35789	0.614558	-0.76937	1.296	1.79256	-0.727275	-0.479559	0.776718	-1.73375	-2.04664	-0.805486	-4.3217	0.697528	0.142493	-0.516206	-0.0893423	0.192315	0.106361	0.118535	0.294997	0.394324	0.111585	0
175	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	-0.167058	1.24403	0.852732	0.614558	-0.76937	-0.198908	1.55455	-0.35535	0.0847577	1.12865	-0.483838	-0.236701	-0.156905	0.116365	0.210925	0.376171	0.313288	-0.0893423	-0.671416	0.944154	-0.32936	0.294997	0.394324	0.111585	1
176	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	-0.167058	-0.903656	0.852732	0.614558	-0.76937	-0.198908	1.55455	-0.727275	0.460969	-0.279068	0.51609	-0.312115	-0.0979435	0.116365	0.501434	-0.0805634	0.728035	-0.0893423	-0.671416	-0.731433	-0.32936	0.294997	0.394324	0.111585	1
177	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-1.24747	0.752658	1.24403	-1.35789	-1.22016	-0.76937	0.361684	1.43554	0.399771	0.711776	0.659408	-0.73382	-0.0104578	2.24579	0.0317153	-0.820385	0.163737	1.55753	-0.0893423	0.365061	-1.84849	0.790377	-1.07452	-0.361358	0.111585	0
178	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	-5.21327	0.642925	-1.24747	0.752658	1.24403	-1.35789	-1.22016	-0.76937	0.548548	-0.11157	0.399771	-0.479559	0.659408	-1.73375	-0.236701	2.24579	-0.693854	-0.820385	0.163737	-0.516206	-0.0893423	1.05605	-1.0107	0.790377	-1.07452	0.15018	0.111585	0
179	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	-1.21047	-1.35789	-1.22016	-0.76937	0.548548	-0.349587	-0.35535	-1.42009	0.19017	1.26604	-2.04664	1.98046	-0.210141	-0.391883	-0.261133	-0.516206	-0.0893423	0.537808	-1.0107	0.790377	-1.07452	-0.105589	0.111585	0
180	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	-5.21327	0.642925	-1.24747	0.2928	1.24403	-1.35789	-1.22016	1.34846	0.698039	0.364463	2.65386	0.460969	0.424789	0.766072	-0.387529	1.52351	-2.14499	-0.22484	-0.186781	-0.516206	-0.0893423	0.192315	0.106361	1.91011	0.294997	-0.361358	0.111585	0
181	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	-1.63512	0.996225	1.21252	-0.903656	-0.252581	0.614558	-0.76937	-0.198908	-1.18264	-0.35535	-0.793068	0.0728602	0.266108	-0.538358	-0.805486	-0.621297	0.661215	0.195602	1.55753	-0.0893423	1.22879	2.34048	0.00656096	-1.07452	-0.345857	0.111585	1
182	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	1.24403	0.852732	0.614558	-0.76937	0.17482	-1.06364	-0.35535	-0.16605	-0.279068	0.266108	0.215785	-0.805486	1.04751	0.450595	0.503632	-0.516206	-0.0893423	0.192315	0.106361	-0.32936	-0.683231	-0.105589	0.111585	1
183	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	0.852732	0.614558	-0.76937	0.17482	-1.06364	-0.35535	0.460969	0.659408	-0.233856	0.0649564	-0.805486	1.04751	0.123772	0.98161	-0.516206	-0.0893423	0.192315	0.106361	-0.32936	-0.683231	-0.105589	0.111585	1
184	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	0.248326	-1.08677	0.630402	-1.35789	-1.22016	1.34846	0.922276	0.364463	0.027846	-0.16605	-0.982926	-0.233856	2.47821	-0.30431	-0.451998	0.30534	0.354928	-0.516206	-0.0893423	-2.39888	-1.56923	1.35025	0.294997	0.15018	0.111585	1
185	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	2.5409	-0.147265	0.263873	-1.63512	0.248326	-1.08677	-0.903656	-1.35789	-1.22016	1.34846	1.10914	0.364463	0.027846	0.14746	0.19017	-0.233856	2.10114	-0.805486	-0.451998	0.719317	0.110628	-0.516206	-0.0893423	1.05605	-1.28996	1.35025	0.294997	0.15018	0.111585	1
186	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-0.499573	-0.626915	1.24403	-1.35789	-1.22016	-0.76937	-0.198908	0.364463	-0.35535	0.203891	1.24596	1.26604	-2.04664	-0.628601	-0.210141	0.399756	0.450523	-0.516206	-0.0893423	0.192315	-1.0107	0.790377	-1.07452	0.15018	0.111585	1
187	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	0.852732	-1.22016	-0.76937	-0.198908	-1.53967	0.399771	0.460969	1.59788	-0.233856	-0.161286	-0.643341	0.273572	0.0874579	0.928501	-0.516206	-0.0893423	0.192315	0.106361	-0.32936	-1.07452	-0.105589	0.111585	1
188	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-1.21047	-1.35789	0.614558	1.34846	0.548548	1.07851	0.399771	-0.793068	-0.396378	-0.233856	0.442028	-0.805486	0.515428	0.915411	-0.176159	-0.516206	-0.0893423	-4.12634	-2.68628	0.230508	0.294997	-0.345857	0.111585	0
189	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	-5.21327	0.642925	-1.24747	0.752658	1.24403	0.852732	-1.22016	-0.76937	0.17482	-0.230579	-0.727275	0.460969	-0.748307	-1.23378	0.819099	1.40558	-0.331069	-0.188526	-0.154916	-0.516206	-0.0893423	0.192315	-2.12776	0.566429	-1.07452	-0.345857	0.111585	0
190	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	0.0167788	-1.35789	-1.22016	-0.76937	1.296	-0.944628	1.15489	-0.16605	1.8325	1.26604	-2.04664	0.594859	-0.693854	0.000304978	0.153115	-0.516206	9.80109	0.192315	0.106361	0.790377	-0.683231	-0.105589	0.111585	0
191	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	-1.63512	0.996225	-1.54663	0.630402	0.852732	-1.22016	1.34846	0.361684	-1.18264	0.771696	1.71501	-0.513688	-0.73382	0.215785	1.80358	0.273572	-0.609765	0.174358	0.313288	-0.0893423	0.192315	0.106361	0.790377	-1.07452	-0.105589	0.111585	0
192	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	0.248326	-1.08677	-0.903656	-1.35789	-1.22016	-0.76937	0.361684	0.126446	0.027846	-0.604963	2.30174	0.266108	2.10114	0.919149	-0.451998	0.0438814	-0.144294	-0.516206	-0.0893423	1.05605	0.106361	0.790377	-1.07452	-0.105589	0.111585	0
193	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	1.24403	-0.252581	0.614558	1.34846	-0.385772	0.364463	0.399771	-0.479559	0.19017	1.26604	-0.538358	0.801225	1.48285	0.123772	-0.176159	-0.516206	-0.0893423	0.192315	-1.56923	-0.32936	0.294997	0.15018	0.111585	1
194	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	-0.252581	0.614558	1.34846	0.735412	0.364463	0.027846	-0.416857	0.424789	-2.73368	0.366613	0.742264	1.48285	0.000304978	0.0362757	-0.516206	-0.0893423	0.192315	-1.28996	-0.32936	0.294997	-0.105589	0.111585	1
195	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	1.21252	-0.903656	0.852732	0.614558	-0.76937	0.17482	0.483471	0.399771	-0.16605	-0.396378	0.266108	-0.161286	-0.805486	1.241	0.523223	0.397415	-0.516206	-0.0893423	-0.671416	3.7368	-0.32936	-1.07452	-0.369108	0.111585	1
196	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	-1.63512	0.996225	1.21252	1.24403	0.852732	0.614558	-0.76937	-0.198908	-0.349587	0.399771	-0.16605	0.424789	1.26604	0.592856	-0.805486	-0.16177	0.486909	0.450523	-0.516206	-0.0893423	-1.53515	1.50268	-0.105413	-1.07452	-0.105589	0.111585	1
197	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	0.698209	-0.147265	0.263873	-1.63512	0.996225	1.21252	-0.903656	0.852732	0.614558	-0.76937	-0.198908	-0.349587	0.771696	-0.16605	-0.396378	1.26604	0.215785	-0.805486	-0.16177	0.661215	0.195602	-0.516206	-0.0893423	0.192315	5.69165	0.00656096	-1.07452	0.14243	0.111585	1
198	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	-1.63512	0.248326	-1.08677	0.630402	-1.35789	-1.22016	-0.76937	0.548548	0.126446	-0.727275	-0.793068	0.19017	0.266108	2.47821	-0.156905	-0.210141	0.167348	0.450523	-0.516206	-0.0893423	0.192315	0.106361	0.790377	-1.07452	-0.105589	0.111585	0
199	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	-1.21047	-1.35789	-1.22016	-0.76937	0.922276	0.364463	-0.35535	-1.27587	0.0728602	1.26604	-2.04664	1.98046	-0.210141	-0.391883	-0.261133	-0.516206	-0.0893423	-0.671416	-1.0107	0.790377	-1.07452	-0.105589	0.111585	1
200	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-0.499573	-0.626915	1.55084	-1.35789	-1.22016	-0.76937	-0.198908	0.364463	0.027846	-0.52972	1.01134	1.26604	-2.04664	-0.142165	-0.210141	0.261764	0.301819	-0.516206	-0.0893423	0.192315	0.106361	0.790377	-1.07452	-0.353607	0.111585	1
201	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	0.248326	-1.08677	-0.903656	-1.35789	-1.22016	-0.76937	2.23032	0.364463	-0.727275	-0.479559	0.424789	0.266108	1.72407	-0.481196	0.273572	0.298077	0.546119	-0.516206	-0.0893423	1.05605	-0.172904	0.790377	-1.07452	-0.105589	0.111585	1
202	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-0.499573	-0.626915	0.0167788	-1.35789	-1.22016	-0.76937	0.361684	0.364463	-0.727275	0.51113	-1.10024	1.26604	-2.04664	-0.319051	-0.210141	0.210925	0.49301	-0.516206	-0.0893423	0.192315	-0.172904	0.790377	-1.66146	0.15018	0.111585	1
203	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	0.642925	-1.24747	0.752658	-0.903656	-1.35789	-1.22016	-0.76937	1.296	-0.11157	0.399771	-0.16605	-0.748307	0.266108	0.215785	1.53825	-0.210141	-0.609765	0.354928	-0.101459	-0.0893423	1.05605	-1.28996	0.790377	-1.07452	-0.105589	0.111585	0
204	-0.88764	-0.185139	-4.06686	-0.258424	-0.141001	1.13729	0.698209	10.6241	0.263873	0.642925	0.996225	-0.167058	1.24403	0.852732	0.614558	-0.76937	0.548548	-0.349587	0.771696	0.335565	-0.982926	-2.73368	0.215785	-0.805486	0.273572	0.450595	0.503632	1.55753	-0.0893423	0.192315	0.66489	-0.32936	-1.07452	-0.105589	0.111585	1
205	-0.88764	-0.185139	-4.06686	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	0.996225	-0.167058	-0.903656	0.852732	-1.22016	-0.76937	0.548548	-0.349587	-0.35535	0.14746	-1.21754	0.51609	0.215785	-0.805486	0.273572	0.348917	0.652336	3.63126	-0.0893423	-1.53515	0.106361	-0.32936	-1.07452	-0.105589	0.111585	1
206	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	1.24403	-1.35789	0.614558	-0.76937	-0.198908	0.364463	-0.35535	-0.16605	0.19017	0.266108	0.0649564	-0.805486	0.0317153	0.450595	0.503632	-0.516206	-0.0893423	0.192315	0.66489	-0.32936	-1.07452	-0.105589	0.111585	1
207	-0.88764	-0.185139	0.312177	-0.258424	-0.141001	1.13729	0.698209	-0.147265	0.263873	0.642925	-1.24747	0.2928	-0.903656	-1.35789	0.614558	-0.76937	-0.198908	0.364463	0.399771	-0.16605	1.12865	0.266108	0.0649564	-0.805486	0.0317153	0.450595	0.503632	-0.516206	-0.0893423	0.192315	0.66489	-0.32936	-1.07452	-0.105589	0.111585	1
208	1.17346	-0.185139	0.312177	-0.258424	-0.141001	-0.877564	-1.14449	-0.147265	0.263873	-1.63512	0.996225	-1.54663	0.630402	0.852732	-1.22016	1.34846	-0.198908	0.364463	0.771696	-0.730366	0.19017	-2.73368	-0.538358	2.85015	0.152644	-0.820385	-0.271755	0.728035	-0.0893423	0.192315	-0.452169	0.790377	0.294997	0.15018	0.111585	1
209	1.17346	5.3908	0.312177	-0.258424	-0.141001	-0.877564	2.5409	-0.147265	0.263873	-1.63512	0.248326	-1.08677	-0.903656	-1.35789	-1.22016	0.289548	0.548548	1.67355	-2.98137	1.08799	2.53636	-0.233856	1.8749	0.0199803	-0.331069	0.210925	0.259332	-0.516206	-0.0893423	1.05605	-1.0107	1.35025	-7.53083	-7.85617	0.111585	0
